Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000024118.15	Tedc2	1.692428702665	2.15110943820618	1.69454657454929	0.804634137222262
ENSMUSG00000029869.8	Ephb6	1.45823677372473	0.84680388081277	0.987894544983282	0.0527399012396926
ENSMUSG00000053040.14	Aph1c	0.434819317044168	0.500224119948052	-0.0344304109271928	0.0376225131382023
ENSMUSG00000031950.8	Gabarapl2	4.69645673517988	4.69001993900793	4.70710971867762	0.00025059454749462
ENSMUSG00000032305.16	Fam219b	3.54165824431162	3.4983492554297	3.58827955322444	0.0227557254609412
ENSMUSG00000032177.18	Pde4a	1.09394104758722	0.993908231350669	1.37776121796712	0.0849678571505995
ENSMUSG00000024959.15	Bad	3.53354144553774	3.25735820494203	3.8144531331968	0.370839272997061
ENSMUSG00000026814.17	Eng	5.24137273331659	5.84456122616823	5.47499655185594	0.482195934132678
ENSMUSG00000032383.8	Ppib	5.50496362609393	5.31713320429407	5.53772627201381	0.294156767352853
ENSMUSG00000037007.18	Zfp113	0.684819493600645	0.960693526061441	0.41922269256031	0.312548372073566
ENSMUSG00000024955.16	Esrra	3.43213267332596	2.89161613250237	3.80171886823214	0.819805158474293
ENSMUSG00000018286.7	Psmb6	5.74783081909405	5.63292414542239	5.83344714167814	0.067506545531584
ENSMUSG00000029840.9	Mtpn	5.19025437544298	5.00735958927619	4.99824448435574	0
ENSMUSG00000029468.18	P2rx7	1.52584974941232	1.96987142018115	1.8875364820344	0.0484589522822367
ENSMUSG00000022469.18	Rapgef3	4.04932588578872	4.50232455400752	4.04237415998499	0.66158323689421
ENSMUSG00000036427.6	Gpi1	5.22233791607053	5.16617928896305	5.31767612140503	0.0242274924455075
ENSMUSG00000039952.16	Dag1	5.17674654707666	5.09127838823235	5.2393962357683	0.0391638987145594
ENSMUSG00000024431.16	Nr3c1	4.49376103419816	4.42507756467768	4.3007542532808	0
ENSMUSG00000026278.15	Bok	2.63314930826342	2.72683799975405	2.84589885701889	0
ENSMUSG00000020922.12	Lsm12	4.18194374871492	3.92091617044107	3.95431504765963	0.0189766723454774
ENSMUSG00000024260.15	Sap130	2.07813182404793	2.17735583297192	1.7806666362058	0.0945027777914937
ENSMUSG00000041258.19	Zfp236	1.40273854604962	1.52317820454115	1.29695117467737	0.0946155856339155
ENSMUSG00000022090.11	Pdlim2	1.70266024971229	2.02397943428245	2.29970861239488	0
ENSMUSG00000030779.17	Rbbp6	2.59753813235052	2.80505490015938	2.49964337223278	0.284180925335523
ENSMUSG00000021481.12	Zfp346	2.32447807761796	2.4914024038474	2.28579944784956	0.229414814957411
ENSMUSG00000046541.10	Zfp526	1.45049326043164	1.51249056344223	1.49027397411851	0.0010607211221763
ENSMUSG00000026127.14	Imp4	2.47082319071424	2.31374276148732	2.39156690220548	0.0514049720757915
ENSMUSG00000032737.14	Inppl1	4.10375434770519	4.25754790577475	4.05952153147658	0.108479650316012
ENSMUSG00000026179.15	Pnkd	2.52039178487218	2.27703604395062	2.57667495374469	0.302535550668579
ENSMUSG00000022800.15	Fyttd1	3.44626900138368	3.55055031983167	3.35140483357715	0.124251519877724
ENSMUSG00000038775.15	Vill	1.17782166395952	1.24590018676719	1.27148077369306	0
ENSMUSG00000035399.13	Oser1	2.76337317956184	3.06637928285979	2.85148219938004	0.247454183164089
ENSMUSG00000065987.13	Cd209b	3.21322350526755	3.7765046655169	3.72487987428092	0.026949554950986
ENSMUSG00000022426.7	Josd1	3.73217323363561	3.84196830100647	3.86659800765238	0
ENSMUSG00000030763.8	Lcmt1	3.0258121219707	2.99154111172375	2.90953317377264	0
ENSMUSG00000028676.18	Srsf10	3.69829725537696	3.61529251137582	3.69556362633588	0.0374934301132998
ENSMUSG00000021598.10	Med10	2.48818088559288	2.41680878805766	2.57939807957733	0.0457868730703059
ENSMUSG00000031400.11	G6pdx	6.20950724060531	6.23165346584162	6.51939526139636	0
ENSMUSG00000026988.16	Wdsub1	3.18710921994972	3.07131620080434	3.23482757909735	0.0703166844423369
ENSMUSG00000051518.9	Rps19bp1	3.79326532470767	3.59525399594743	4.05718271560486	0.214409503454321
ENSMUSG00000023882.16	Zfp54	0.481877292885503	0.608931220129808	0.413045566582938	0.0582705571852666
ENSMUSG00000005813.13	Metap1	2.43785134819493	2.499223604003	2.27194971534124	0.0424524372362681
ENSMUSG00000025364.14	Pa2g4	5.00174951997313	5.10774631053738	5.20934088258922	0
ENSMUSG00000025287.16	Acot9	4.62210995890661	4.59694099270841	4.66399505255638	0.00392189519443871
ENSMUSG00000039062.16	Anpep	3.95206243605806	4.0863827146907	4.23069270384067	0
ENSMUSG00000068874.14	Selenbp1	5.97706527620022	6.20830045684473	6.05717071149384	0.064353622913162
ENSMUSG00000024145.7	Pigf	2.61408311034509	2.43703496559473	2.64703581733646	0.143098252520476
ENSMUSG00000053398.12	Phgdh	6.5464776603525	5.70720563093069	6.46681009858865	1.43613363469637
ENSMUSG00000047407.18	Tgif1	0.548457605685958	0.663884477807964	0.598479235862272	0.00479993397016734
ENSMUSG00000047434.15	Xxylt1	2.29761114657728	2.06915052851123	2.18097839700227	0.120347115639259
ENSMUSG00000037992.17	Rara	2.29748361464997	2.14831571312376	2.57296197818705	0.15547811958597
ENSMUSG00000060373.16	Hnrnpc	5.31142682183398	5.06259498047504	5.1228212291556	0.0332798382245066
ENSMUSG00000015501.11	Hivep2	1.67182183404914	1.35277706768798	1.61940512745835	0.274925710095463
ENSMUSG00000044066.15	Cep68	2.16833049482614	2.23047256564185	2.17621024239682	0.00989271450886407
ENSMUSG00000018830.11	Myh11	2.99249589260939	3.35490977388645	2.85423345048823	0.254362449244316
ENSMUSG00000060639.6	H4c9	1.68689374872867	1.35472994808764	1.57970457732014	0.0750286994146625
ENSMUSG00000028454.17	Pigo	1.82218879893253	1.74955538260213	1.70927183164155	0
ENSMUSG00000036395.16	Glb1l2	5.13710638608892	4.92375044115509	4.49043997209104	0
ENSMUSG00000045411.17	2410002F23Rik	2.71878468446251	2.78657759130506	2.5323588837298	0.0652960847529327
ENSMUSG00000041773.9	Enc1	3.63511499199437	4.45589272852614	4.22886543809188	0.146316980225768
ENSMUSG00000029843.5	Slc13a4	0.718728243898099	1.11918917382444	0.751055730887044	0.159609133955444
ENSMUSG00000003660.11	Snrnp200	3.82606841328241	4.04954919149914	3.78408267362352	0.252069143457088
ENSMUSG00000025612.6	Bach1	2.90211687859402	3.10778987400311	2.99960879104526	0.0213200275716989
ENSMUSG00000053931.12	Cnn3	4.67428541444266	4.85404421752999	4.79514477783716	0.0221333774397931
ENSMUSG00000029762.7	Akr1b8	4.45924188016599	4.1167859500143	4.32385219563259	0.163069253459002
ENSMUSG00000021420.14	Fars2	2.11124374782664	2.02888075091445	2.06514522646104	0.00426818060426962
ENSMUSG00000026786.15	Apbb1ip	1.38258059978777	1.54173889452853	1.5535397888146	0
ENSMUSG00000027624.21	Epb41l1	4.02586405434891	3.49529454461235	3.92950582578846	0.760598036343818
ENSMUSG00000030532.7	Hddc3	1.63816651950274	1.37865310747226	1.44021562702333	0.0206126531413455
ENSMUSG00000035476.10	Tab3	1.98677686355628	2.15816252861608	1.52756968938301	0.155478928374593
ENSMUSG00000044338.10	Aplnr	2.77176370247082	1.58351913856349	3.15340384537825	1.931348782405
ENSMUSG00000063787.5	Chchd1	5.23857851418788	4.96834646634591	5.37401499008811	0.360194454151895
ENSMUSG00000021264.13	Yy1	3.79033499874987	3.87752368986628	3.89223877070074	0
ENSMUSG00000024645.6	Timm21	3.07518236365678	2.95315333306891	2.82544825706876	0
ENSMUSG00000053801.19	Grwd1	2.87526346564738	2.63518736820294	3.15924770998698	0.262099961364893
ENSMUSG00000028820.14	Sfpq	4.68053308962051	4.54491565583797	4.99152908888224	0.142270573710506
ENSMUSG00000027424.12	Mgme1	2.63385629286394	2.26545940124647	2.73051577928645	0.557280593329199
ENSMUSG00000042380.9	Smim12	4.18872924283401	4.07169070030121	4.41748886758898	0.121070914258854
ENSMUSG00000029863.14	Casp2	1.32276315205934	1.53431597294329	1.13095586381646	0.212646150176683
ENSMUSG00000031556.7	Tm2d2	4.72470251593978	4.51761232779056	4.86512525902065	0.265652921752775
ENSMUSG00000001280.14	Sp1	3.23722644679368	3.43991241814891	3.03946237274007	0.266677555184105
ENSMUSG00000095115.3	Itpripl2	3.46236143372456	3.50524528451788	3.3821095489727	0.0127628646952637
ENSMUSG00000007987.13	Ift22	2.09665040836284	1.77294759147693	1.98262704181974	0.172319533609695
ENSMUSG00000055485.7	Soga1	1.64815563869972	1.91126193037564	1.22659082720807	0.246241649904008
ENSMUSG00000058298.11	Mcm9	0.343393807090058	0.443368069066646	0.116234852170089	0.0779946736088928
ENSMUSG00000028223.9	Decr1	5.71352507454098	5.58351992165897	5.45058861903061	0
ENSMUSG00000050812.19	Ecpas	3.11042222067142	3.22631539633115	2.9918768183862	0.137843110004068
ENSMUSG00000025757.14	Hspa4l	0.780003563674544	0.927523881683043	1.52534920472557	0
ENSMUSG00000031546.7	Gins4	4.24008787198867	4.01813299047078	4.10111765877087	0.0415476724629586
ENSMUSG00000024258.5	Polr2d	3.97585529247424	3.83965869012522	4.0085457319669	0.0748825569541686
ENSMUSG00000073888.14	Ccl27a	1.61295386700786	1.2872832359411	1.41822667419758	0.0397846910527328
ENSMUSG00000022706.17	Mrpl40	4.04731926759794	3.86274745909775	4.24321107718474	0.189300907075536
