Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Young_GElaS
ENSMUSG00000003948.18	Mmd	4.64803903009128	5.87495295287276	4.72671436480916	2.19623105409786
ENSMUSG00000047617.12	Paxx	5.03334585607325	1.83073240901725	2.82441036665846	1.18027709447545
ENSMUSG00000025630.9	Hprt	5.55732173761678	6.22474910796982	5.95767228650823	0.371795668268768
ENSMUSG00000056133.6	Unc93a2	-0.227388521576171	1.83256044612205	0.316812979083897	2.19495839701576
ENSMUSG00000021427.11	Ssr1	3.91524914064361	2.78083739354752	3.82216033164864	1.89957639583925
ENSMUSG00000060613.11	Cyp2c70	7.73939155124688	4.00292320315311	6.71319542540922	4.6048824121714
ENSMUSG00000041773.9	Enc1	0.136837799714879	2.14176937173884	0.408081778867237	2.70780468019108
ENSMUSG00000024507.7	Hsd17b4	6.60701000701073	7.93705529725241	7.37833965968399	0.79177306116168
ENSMUSG00000017307.17	Acot8	3.05810104194889	4.25725623661571	3.52633141047613	1.14432497232962
ENSMUSG00000032498.10	Mlh1	1.84478953814018	1.01369101907545	1.82947243518704	1.36805056043531
ENSMUSG00000027502.12	Rtf2	4.57090318565334	5.77168109145962	4.68183294996392	2.05367935907466
ENSMUSG00000003464.14	Pex19	4.49120293778307	5.4136951923761	4.86624119588423	0.861511966046682
ENSMUSG00000027597.16	Ahcy	8.62877712902617	9.74979130412703	8.89075772381279	1.51625208730172
ENSMUSG00000027822.17	Slc33a1	4.85702113455802	3.82556743350229	4.42462664096911	0.920475337534454
ENSMUSG00000043091.10	Tuba1c	5.30904274308842	3.88393072246041	5.72749458569751	2.47544247961245
ENSMUSG00000022426.7	Josd1	3.06149597120857	3.96257523895858	3.28062078003358	1.15578016284695
ENSMUSG00000028223.9	Decr1	5.18379539069514	6.59766487344451	6.02572048011696	0.799180356601931
ENSMUSG00000038422.3	Hdhd3	4.69486888696397	3.06047535934789	4.83691639875085	3.04361639150108
ENSMUSG00000028607.17	Cpt2	5.81898496150218	6.80457186664463	6.51982294594606	0.354867157450212
ENSMUSG00000090150.11	Acad11	4.41273822620124	6.0465256311144	5.32875256847616	1.02494823862806
ENSMUSG00000021282.18	Eif5	4.99019117773046	5.6634042490165	5.22754679869294	0.710332365588964
ENSMUSG00000066072.14	Cyp4a10	6.4762080601882	11.4290737450975	10.4973761633847	0.999417885902492
ENSMUSG00000026730.13	Pter	4.12664005430397	3.03486099022208	4.49743557510363	1.82896968575001
ENSMUSG00000056091.13	St3gal5	4.92165426217904	7.14171878782366	5.38881746203824	3.11830338687457
ENSMUSG00000026639.19	Lamb3	-1.05521205849927	1.72333465939797	0.554552197425037	1.43181519438278
ENSMUSG00000073988.14	Ttpa	6.48425994302302	7.89672912212496	7.016745047172	1.42476067908754
ENSMUSG00000032080.7	Apoa4	5.70121609209266	10.3082700943671	8.86116446776366	1.84128185839432
ENSMUSG00000083282.4	Ctsf	1.8349067741981	2.95777686692629	2.31021186793181	0.953268918398783
ENSMUSG00000050052.13	Tdrp	0.717368861389291	1.87825524556117	0.960576430651613	1.40670719321896
ENSMUSG00000025579.15	Gaa	3.92990877966354	4.98957552193041	4.70673512509359	0.333463815022258
ENSMUSG00000033174.18	Mgll	4.70868723407962	6.2840465217427	6.01695070621674	0.281406935320895
ENSMUSG00000027889.18	Ampd2	3.42128944378905	2.28782684804143	3.06027414847137	1.20429881740744
ENSMUSG00000022562.16	Oplah	4.20354147376114	5.58412561738855	4.76000971182614	1.30007999353044
ENSMUSG00000025153.10	Fasn	6.2609536304105	2.74084697159082	5.64910721603134	5.14240317800699
ENSMUSG00000038582.16	Pptc7	1.83734880787808	2.82524921434839	1.99684291985434	1.40074499890906
ENSMUSG00000038055.13	Dexi	3.28050905860185	1.73939967261936	2.47737138322521	0.976301525649844
ENSMUSG00000062480.13	Acat3	7.10178666474123	5.98240418795703	6.44126798829794	0.642775062926329
ENSMUSG00000053898.13	Ech1	6.77160766268573	7.96427923164426	7.57991975251954	0.501593445490299
ENSMUSG00000011305.12	Plin5	4.40527969185749	5.93759628625795	4.73742912326109	2.11735788691959
ENSMUSG00000042349.14	Ikbke	2.26079359810659	0.606865738529832	1.81018669631332	1.69077241828132
ENSMUSG00000057103.12	Nat8f1	7.20030262901124	5.16449160101769	5.94549474509227	1.07013414666632
ENSMUSG00000005514.15	Por	5.25824698862737	7.63801700687065	6.00119671310618	2.75209221498543
ENSMUSG00000042524.15	Sun2	3.37037219610147	4.69477520774321	3.06037283383701	2.32895620639278
ENSMUSG00000091264.4	Smim13	1.98393572789862	3.19197824271602	1.74289398459506	2.0528115402752
ENSMUSG00000028715.3	Cyp4a14	5.46627928977818	12.1492462517295	11.147932425642	1.03766934850639
ENSMUSG00000033629.7	Hacd3	5.69586742123871	6.67771225992925	6.10664082880772	0.898580442551303
ENSMUSG00000054408.10	Spcs3	4.63639914075687	3.66716032523886	4.3652814982746	1.16569398876205
ENSMUSG00000052392.6	Acot4	1.88458565425785	4.1978487946186	3.24948525581139	1.29808739554835
ENSMUSG00000001211.16	Agpat3	4.50522656343287	5.67407451117807	4.8631480579452	1.35723246332728
ENSMUSG00000042476.13	Abcb4	4.31383329909163	5.96426782185225	4.62612425566819	2.39397314667021
