Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000062980.16	Cped1	1.99688208375379	2.31899758470523	2.20710176498344	2.1067351598677	2.30319263240652	2.03395344494807
ENSMUSG00000025147.8	Mob2	1.22408420997519	1.49029919139808	1.06976782687416	1.43316671952674	1.57558141150841	1.32054909665711
ENSMUSG00000016252.8	Atp5e	6.53710373899542	6.02698373371211	6.13573155184255	6.54116810287504	5.99932070310439	6.58894893330543
ENSMUSG00000029798.12	Herc6	-0.415503734221913	-0.767320294897174	-0.143508025288322	0.147404769335595	-0.749979940445201	-0.448414363081329
ENSMUSG00000047824.14	Pygo2	2.73801475574052	2.45364438924592	2.41504422853048	2.72829256869426	2.50321203126955	2.42254284554608
ENSMUSG00000036819.15	Jmjd4	0.250354886117901	-0.0323845114589492	0.390417953901902	0.111097897618372	0.0169767215178065	0.435713609257276
ENSMUSG00000039000.9	Ube3c	1.74223257061287	2.06242941974442	2.05602254143104	1.512867004511	1.98610060712031	1.95181776690493
ENSMUSG00000035266.17	Helq	0.100443491014611	-0.282145677855489	0.0452560959537629	0.0537252767641273	-0.130952526978324	0.0142240426013625
ENSMUSG00000041966.19	Dcaf17	0.128442213931346	0.378664154369394	0.079543761638516	0.0368025389618649	0.294372489508561	-0.0606576021739391
ENSMUSG00000035873.9	Pawr	2.20491394586297	2.73418675003931	2.48127204796406	2.87139861505789	2.89936397049328	2.31737766745385
ENSMUSG00000006288.9	Ttc5	1.30994443872012	1.05409676352057	1.15984458043061	1.3459932378841	1.10747520699486	1.17612660012844
ENSMUSG00000027599.10	Armc1	3.13159212451771	3.49088617389101	3.6124799357181	3.12419355896562	3.47173899544035	3.50615588285361
ENSMUSG00000038671.16	Arfrp1	2.50574113197838	2.24630069056217	2.27969500330537	2.5055374109384	2.26407666139122	2.3360478444667
ENSMUSG00000008822.16	Acyp1	2.56243875010069	2.19708692551928	2.5551945718697	2.59398616104319	2.3452842713935	2.55479003652596
ENSMUSG00000009654.5	Oit3	2.58896756546527	3.0828753360131	2.90634345488406	2.17534707210581	2.54526202505399	2.37681029405525
ENSMUSG00000028821.9	Syf2	4.19308888285101	4.3823146705427	4.15972907361681	4.51500029267639	4.36519834648797	4.40579221678584
