Geneid	Symbol	Aged_GElaS
ENSMUSG00000039130.19	Zc3hc1	0.0234535377123947
ENSMUSG00000025967.17	Eef1b2	0.0978309111340855
ENSMUSG00000091971.4	Hspa1a	0
ENSMUSG00000000171.6	Sdhd	0
ENSMUSG00000020900.16	Myh10	0.139888188273133
ENSMUSG00000027540.14	Ptpn1	0.0371267347465894
ENSMUSG00000051355.19	Commd1	0.0573871553842956
ENSMUSG00000039485.9	Tspyl4	0.103271537281008
ENSMUSG00000034163.11	Zfc3h1	0.0288896434564648
ENSMUSG00000036432.9	Siah2	0
ENSMUSG00000037032.17	Apbb1	0.100564095613411
ENSMUSG00000027936.19	Crtc2	0
ENSMUSG00000074215.3	Gm10643	0.0371006074767778
ENSMUSG00000049339.17	Retreg2	0
ENSMUSG00000036246.15	Gmip	0.0891953906702827
ENSMUSG00000040945.14	Rcc2	0
ENSMUSG00000042814.9	Mcts2	0
ENSMUSG00000029635.16	Cdk8	0
ENSMUSG00000000600.16	Krit1	0.0476363588222437
ENSMUSG00000030353.16	Tead4	0
ENSMUSG00000033499.15	Larp4b	0.00405327349633989
ENSMUSG00000030337.17	Vamp1	0
ENSMUSG00000034620.18	Rxylt1	0.0670484276189751
ENSMUSG00000021203.16	Otub2	0
ENSMUSG00000026723.11	Trdmt1	0.0930764751874572
ENSMUSG00000026640.13	Plxna2	0.135677968010535
ENSMUSG00000028173.11	Wls	0
ENSMUSG00000041115.17	Iqsec2	0.117045414993066
ENSMUSG00000030744.14	Rps3	0.105206681949536
ENSMUSG00000026938.11	Fcna	0
ENSMUSG00000040669.15	Phc1	0.0634995576902199
ENSMUSG00000027276.8	Jag1	0.11018948750929
ENSMUSG00000006705.14	Pknox1	0
ENSMUSG00000034118.16	Tpst1	0.1573477879473
ENSMUSG00000019932.9	Kera	0.000434691136524821
ENSMUSG00000061787.16	Rps17	0.0824467860785091
ENSMUSG00000033862.8	Cdk10	0.0089853385837222
ENSMUSG00000027173.8	Depdc7	0.107026436843495
ENSMUSG00000038174.15	Fam126b	0.0254952840524838
ENSMUSG00000019841.16	Rev3l	0.164572268007348
ENSMUSG00000025790.15	Slco3a1	0
ENSMUSG00000006369.15	Fbln1	0.0344891917956718
ENSMUSG00000024544.10	Ldlrad4	0.0746432352300904
ENSMUSG00000037253.9	Mex3c	0.135120957202675
ENSMUSG00000031299.11	Pdha1	0.0685160740363758
ENSMUSG00000028772.20	Zcchc17	0.0268211633869914
ENSMUSG00000024835.16	Coro1b	0.0750235090698964
ENSMUSG00000005161.16	Prdx2	0.0194109584192499
ENSMUSG00000037376.15	Trmt6	0.0458424419669116
ENSMUSG00000042686.6	Jph1	0
ENSMUSG00000004187.12	Kifc2	0
ENSMUSG00000055866.10	Per2	0.382046219449416
ENSMUSG00000110344.2	Gm45716	0.075938133924879
ENSMUSG00000043300.3	B3galnt1	0.0548134376026957
ENSMUSG00000030399.3	Ckm	0.0794746291748219
ENSMUSG00000020788.16	Atp2a3	0.0954928426343355
ENSMUSG00000060126.15	Tpt1	0.0948338669353301
ENSMUSG00000049482.17	Ctu2	0.000301879051633375
ENSMUSG00000020910.17	Adprm	0
ENSMUSG00000000183.7	Fgf6	0.0347249631349911
ENSMUSG00000051403.10	Ppp1r37	0.0994307535945515
ENSMUSG00000050017.12	Pitpnb	0
ENSMUSG00000027411.18	Vps16	0
ENSMUSG00000045410.19	Akr1e1	0
ENSMUSG00000019303.15	Psmc3ip	0.00683511107952277
ENSMUSG00000018995.13	Nars2	0.0522217464716568
ENSMUSG00000004771.13	Rab11a	0.0337831324908888
ENSMUSG00000027810.15	Eif2a	0
ENSMUSG00000075700.11	Selenot	0
ENSMUSG00000072115.12	Ang	0.0142928409836932
ENSMUSG00000025283.16	Sat1	0.114667692837617
ENSMUSG00000015806.13	Qdpr	0
ENSMUSG00000042045.7	Sln	0.293066952073884
ENSMUSG00000022561.14	Gpaa1	0.00271853483154848
ENSMUSG00000015748.14	Prpf3	0.0769642011470673
ENSMUSG00000045136.7	Tubb2b	0
ENSMUSG00000051413.18	Plagl2	0.00540750662512817
ENSMUSG00000024181.10	Mrpl28	0.0127727155855705
ENSMUSG00000028744.16	Slc66a1	0
ENSMUSG00000041733.11	Coq5	0.00395365873441743
ENSMUSG00000030579.11	Tyrobp	0.00146007072731081
ENSMUSG00000048174.3	Tmem81	0
ENSMUSG00000033055.13	Ankrd54	0.0148717547572311
ENSMUSG00000031954.7	Cfdp1	0
ENSMUSG00000024132.7	Eci1	0.00901454113064578
ENSMUSG00000051851.6	Rtl8c	0.00324281843811253
ENSMUSG00000032725.11	Folr2	0.0158056561081233
ENSMUSG00000025880.12	Smad7	0.113378246230938
ENSMUSG00000030045.11	Mrpl19	0
ENSMUSG00000019194.16	Scn1b	0.0688381345024024
ENSMUSG00000036046.15	5031439G07Rik	0.034628773789861
ENSMUSG00000003299.11	Mrpl4	0.0690543408891638
ENSMUSG00000036737.13	Oxsr1	0.00293341262422282
ENSMUSG00000020952.11	Scfd1	0.045176875800215
ENSMUSG00000071657.13	Bscl2	0
ENSMUSG00000042073.16	Abhd14b	0
ENSMUSG00000000938.12	Hoxa10	0
ENSMUSG00000020346.17	Mgat1	0
ENSMUSG00000015869.17	Prpsap1	0.0591016310705072
ENSMUSG00000050212.5	Eva1b	0.0386433651688228
ENSMUSG00000043219.10	Hoxa6	0
ENSMUSG00000034801.14	Sos2	0.0496833616427106
ENSMUSG00000032997.17	Chpf	0.0573976607498622
ENSMUSG00000001029.16	Icam2	0
ENSMUSG00000000359.4	Rem1	0
ENSMUSG00000050335.18	Lgals3	0
ENSMUSG00000093803.6	Ppp2r3d	0.0710355928433086
ENSMUSG00000037286.16	Stag1	0.0110821574351515
ENSMUSG00000000223.14	Drp2	0.218125676040045
ENSMUSG00000041559.8	Fmod	0.106738410417587
ENSMUSG00000024963.13	Dnajc4	0.0268740425308052
ENSMUSG00000014668.16	Chfr	0
ENSMUSG00000062778.13	Chia1	0.00498695293974236
ENSMUSG00000030536.11	Iqgap1	0.0357738026413898
ENSMUSG00000067377.13	Tspan6	0.00527291233736931
ENSMUSG00000042333.17	Tnfrsf14	0.0129786825283375
ENSMUSG00000041429.4	Nthl1	0.00216953299248865
ENSMUSG00000071649.7	B3gat3	0.0670109794116271
ENSMUSG00000032115.15	Hyou1	0.108986084358197
ENSMUSG00000029641.9	Rasl11a	0.0405520637285168
ENSMUSG00000008036.12	Ap2s1	0.0317429030437696
ENSMUSG00000068457.15	Uty	0
ENSMUSG00000094686.2	Ccl21a	0.0702529572194898
ENSMUSG00000074093.5	Svip	0
ENSMUSG00000073125.11	Xlr3b	0.0175107182459072
ENSMUSG00000024505.17	Dtwd2	0
ENSMUSG00000038335.14	Tsr1	0
ENSMUSG00000033278.11	Ptprm	0.104117727306178
ENSMUSG00000038084.17	Opa1	0.108907610685889
ENSMUSG00000025470.12	Zfp511	0.0128212274971402
ENSMUSG00000091780.4	Sco2	0.039178992408728
ENSMUSG00000034758.13	Tle6	0.00927784685523698
ENSMUSG00000027822.17	Slc33a1	0.0153330408761848
ENSMUSG00000024217.11	Snrpc	0.0288693983036
ENSMUSG00000024395.10	Lims2	0.00486928314583463
ENSMUSG00000043432.8	Leng9	0.0243492694997837
ENSMUSG00000055799.14	Tcf7l1	0
ENSMUSG00000030660.10	Pik3c2a	0.0521242334294354
ENSMUSG00000060036.15	Rpl3	0.0350708081925863
ENSMUSG00000033752.8	Mnd1	0
ENSMUSG00000047030.16	Spata2	0.0846831942773968
ENSMUSG00000039601.17	Rcan2	0.262238472746068
ENSMUSG00000028577.14	Plaa	0
ENSMUSG00000031712.11	Il15	0.0529650241874769
ENSMUSG00000056692.14	Ilrun	0.00420817189456724
ENSMUSG00000005575.17	Ube2m	0.0354501430810547
ENSMUSG00000016206.7	H2-M3	0
ENSMUSG00000096146.3	Kcnj11	0.00147961337470101
ENSMUSG00000026608.14	Kctd3	0.0554062296693878
ENSMUSG00000025723.13	Nmb	0.00762455655060344
ENSMUSG00000059851.16	Kmt5c	0
ENSMUSG00000026696.16	Vamp4	0.00761906483537853
ENSMUSG00000005483.11	Dnajb1	0.130245308855753
ENSMUSG00000046275.3	Trarg1	0
ENSMUSG00000022761.13	Lztr1	0
ENSMUSG00000047714.15	Ppp1r2	0.0106621897410788
ENSMUSG00000052040.11	Klf13	0
ENSMUSG00000047554.15	Tmem41b	0.0293596682069652
ENSMUSG00000041375.19	Ccdc9	0.0925429649986993
ENSMUSG00000006457.5	Actn3	0.0151667071303058
ENSMUSG00000029003.12	Mad2l2	0.0176641973194246
ENSMUSG00000054277.9	Arfgap3	0
ENSMUSG00000029622.17	Arpc1b	0.0809241683478934
ENSMUSG00000031156.19	Slc35a2	0
ENSMUSG00000040322.11	Slc25a24	0
ENSMUSG00000030410.17	Dmwd	0
ENSMUSG00000020424.4	Castor1	0.0503755818873675
ENSMUSG00000045294.12	Insig1	0.0319034881586878
ENSMUSG00000037400.18	Atp11b	0.0705475044643601
ENSMUSG00000022941.9	Ripply3	0
ENSMUSG00000043311.8	D17H6S53E	0.00500332488216691
ENSMUSG00000024515.14	Smad4	0
ENSMUSG00000039427.15	Alg1	0
ENSMUSG00000012640.17	Zfp715	0.0538772381778265
ENSMUSG00000028885.9	Smpdl3b	0.000235411071224356
ENSMUSG00000025041.18	Nt5c2	0.0962124313095765
ENSMUSG00000027318.18	Adam33	0.0168413959999506
ENSMUSG00000021375.12	Kif13a	0.0742500254674763
ENSMUSG00000003062.14	Stard3nl	0.0536124687060754
ENSMUSG00000001995.10	Sipa1l2	0.0368902942195323
ENSMUSG00000043421.9	Hilpda	0.00860375049057777
ENSMUSG00000024590.9	Lmnb1	0
ENSMUSG00000000093.7	Tbx2	0.07297709937407
ENSMUSG00000001844.11	Zdhhc4	0.014583933208227
ENSMUSG00000039997.17	Ifi203	0.0490691768157132
ENSMUSG00000033174.18	Mgll	0.158422307048084
ENSMUSG00000048833.10	Slc39a9	0.00637420115382255
ENSMUSG00000040205.9	Cuzd1	0
ENSMUSG00000056429.5	Tgoln1	0.0386719229242124
ENSMUSG00000078719.3	Msmp	0
ENSMUSG00000037060.4	Cavin3	0.0219719557389306
ENSMUSG00000026803.18	Ttf1	0.014749474297875
ENSMUSG00000049349.4	Gm5105	0
ENSMUSG00000026409.15	Pfkfb2	0
ENSMUSG00000044017.17	Adgrd1	0.0608565979514918
ENSMUSG00000107002.2	0610012G03Rik	0.0728570992125661
ENSMUSG00000029469.15	Ift81	0.132304546602799
ENSMUSG00000099583.3	H3c4	0.0525772577891301
ENSMUSG00000043190.15	Rfesd	0.0685307994119428
ENSMUSG00000014748.14	Tex261	0.019543055505285
ENSMUSG00000033405.5	Nudt15	0
ENSMUSG00000026197.13	Zfand2b	0.0396657253698188
ENSMUSG00000003429.12	Rps11	0.0916124859051433
ENSMUSG00000042293.9	Gm5617	0
ENSMUSG00000022575.6	Gsdmd	0.0523529540275781
ENSMUSG00000068329.13	Htra2	0.00309545438861897
ENSMUSG00000028552.14	Eps15	0.0502788283898513
ENSMUSG00000020311.18	Erlec1	0.0515351403608955
ENSMUSG00000043262.17	Uevld	0.0212972759689848
ENSMUSG00000014776.8	Nol3	0
ENSMUSG00000011958.18	Bnip2	0
ENSMUSG00000024383.10	Map3k2	0.052850812670323
ENSMUSG00000033307.8	Mif	0.0450483383868367
ENSMUSG00000031605.9	Klhl2	0
ENSMUSG00000039908.15	Slc26a11	0.0392780781786136
ENSMUSG00000031486.16	Adgra2	0.0448362476873124
ENSMUSG00000042303.20	Sgsm3	0.054774885177626
ENSMUSG00000000435.2	Myf5	0.0122924180546953
ENSMUSG00000020736.13	Nt5c	0.0319132948531275
ENSMUSG00000040459.12	Arglu1	0.100612678504651
ENSMUSG00000031901.13	Dus2	0.013668565123567
ENSMUSG00000025007.14	Aldh18a1	0.00906115142505957
ENSMUSG00000005397.9	Nid1	0.149226000754876
ENSMUSG00000002500.16	Rpl3l	0.0261969728202134
ENSMUSG00000031916.18	Cog8	0
ENSMUSG00000042106.6	Inka1	0.00052956830448265
ENSMUSG00000028793.16	Rnf19b	0
ENSMUSG00000027067.17	Ssrp1	0.00168206939996333
ENSMUSG00000028581.18	Laptm5	0.0499819343118589
ENSMUSG00000018909.16	Arrb1	0
ENSMUSG00000045257.11	Morn2	0.00210704635135223
ENSMUSG00000045045.8	Lrfn4	0
ENSMUSG00000039195.5	1110008P14Rik	0.0146946771644152
ENSMUSG00000026670.16	Uap1	0.0896395421086481
ENSMUSG00000031458.9	Coprs	0
ENSMUSG00000039713.18	Plekhg5	0.081187007522041
ENSMUSG00000006498.17	Ptbp1	0
ENSMUSG00000049184.7	Purg	0.0104359275650498
ENSMUSG00000013033.17	Adgrl1	0.0869438426981454
ENSMUSG00000027750.17	Postn	0.130447579514563
ENSMUSG00000025144.18	Cenpx	0.0628171426184121
ENSMUSG00000021715.13	Cwc27	0.0226669095786988
ENSMUSG00000061374.15	Fiz1	0
ENSMUSG00000001039.13	B9d1	0
ENSMUSG00000066235.8	Pomgnt2	0.0662032111934604
ENSMUSG00000024136.15	Dnase1l2	0.0366458790231691
ENSMUSG00000016477.19	E2f3	0
ENSMUSG00000061232.17	H2-K1	0
ENSMUSG00000050270.13	Tmem220	0
ENSMUSG00000073725.9	Lmbrd1	0.0534579956138369
ENSMUSG00000039457.5	Ppl	0
ENSMUSG00000031239.6	Itm2a	0
ENSMUSG00000026797.17	Stxbp1	0.0327083324989168
ENSMUSG00000036995.8	Asap3	0
ENSMUSG00000020677.8	Ddx52	0.0414862671465486
ENSMUSG00000028790.14	Khdrbs1	0.0590345477052617
ENSMUSG00000037001.11	Zfp39	0
ENSMUSG00000026688.6	Mgst3	0.00372023045698372
ENSMUSG00000029625.17	Cpsf4	0
ENSMUSG00000026491.14	Ahctf1	0.134925851384833
ENSMUSG00000035093.17	Secisbp2l	0.0719610231954585
ENSMUSG00000030189.16	Ybx3	0.100193058882464
ENSMUSG00000028480.15	Glipr2	0
ENSMUSG00000049421.14	Zfp260	0.0919154239929127
ENSMUSG00000051906.16	Cd209f	0.00598152086277704
ENSMUSG00000029136.10	Rbks	0
ENSMUSG00000015023.8	Ddx19a	0
ENSMUSG00000039316.15	Rftn1	0
ENSMUSG00000028832.12	Stmn1	0.019571264801435
ENSMUSG00000053192.10	Mllt11	0
ENSMUSG00000031376.16	Atp2b3	0
ENSMUSG00000076432.14	Ywhaq	0.0665896575600849
ENSMUSG00000032328.13	Tmem30a	0.0583986159188588
ENSMUSG00000020664.11	Dld	0.0443926451153771
ENSMUSG00000035585.17	Tsen34	0.000783737163725063
ENSMUSG00000030655.16	Smg1	0.0420408817146339
ENSMUSG00000014232.15	Cluap1	0
ENSMUSG00000030672.13	Mylpf	0.0171813262802483
ENSMUSG00000037916.15	Ndufv1	0
ENSMUSG00000029060.18	Mib2	0.074339637002403
ENSMUSG00000027247.17	Arhgap1	0
ENSMUSG00000071180.6	Smim15	0
ENSMUSG00000000693.11	Loxl3	0.025351463425672
ENSMUSG00000042804.14	Gpr153	0.0458749461578395
ENSMUSG00000063296.6	Tmem117	0
ENSMUSG00000006050.13	Sra1	0.108790117814493
ENSMUSG00000036860.15	Mrpl55	0.0556161246911968
ENSMUSG00000026849.19	Tor1a	0.0331493584178889
ENSMUSG00000026012.3	Cd28	0
ENSMUSG00000039428.12	Tmem135	0
ENSMUSG00000026335.17	Pam	0.146504964444623
ENSMUSG00000034484.9	Snx2	0
ENSMUSG00000023079.15	Gtf2ird1	0.0759370668640708
ENSMUSG00000027968.12	Larp7	0.0982873098448479
ENSMUSG00000001642.19	Akr1b3	0.00325652480910963
ENSMUSG00000029535.5	Triap1	0.0926544261574003
ENSMUSG00000033423.17	Eri3	0.0642059252711739
ENSMUSG00000028799.16	Zfp362	0.0277168947430451
ENSMUSG00000032757.7	Bet1	0.0505859073233615
ENSMUSG00000051184.8	Zfp524	0.0196552602809914
ENSMUSG00000018923.14	Med11	0.0295078915436948
ENSMUSG00000000759.15	Tubgcp3	0.0483369389402359
ENSMUSG00000110218.2	Tincr	0.00458410060090364
ENSMUSG00000031751.15	Amfr	0.018819293962296
ENSMUSG00000023018.6	Smarcd1	0.0613907216200827
ENSMUSG00000021957.8	Tkt	0.132694382037359
ENSMUSG00000048264.17	Dip2c	0.0736341629485164
ENSMUSG00000026553.18	Copa	0.0200574144756934
ENSMUSG00000020388.13	Pdlim4	0.0486427929071979
ENSMUSG00000024949.18	Sf1	0
ENSMUSG00000024856.11	Cdk2ap2	0
ENSMUSG00000015247.11	Nipsnap3b	0.0109849904949046
ENSMUSG00000024403.17	Atp6v1g2	0
ENSMUSG00000038884.15	Shfl	0
ENSMUSG00000047721.9	Bola2	0.0744568147133952
ENSMUSG00000042595.8	Fam199x	0
ENSMUSG00000051495.9	Irf2bp2	0
ENSMUSG00000022159.17	Rab2b	0.0486612266807152
ENSMUSG00000047227.6	Gm527	0
ENSMUSG00000020794.14	Ube2g1	0
ENSMUSG00000031070.16	Mrgprf	0
ENSMUSG00000032946.17	Rasgrp2	0.118257621274918
ENSMUSG00000058886.10	Deaf1	0.00433645537432773
ENSMUSG00000022987.13	Zfp641	0
ENSMUSG00000029165.18	Agbl5	0.00071209001514682
ENSMUSG00000030659.15	Nucb2	0.0166743527226209
ENSMUSG00000018765.6	Fxr2	0
ENSMUSG00000015790.17	Surf1	0
ENSMUSG00000023961.17	Enpp4	0
ENSMUSG00000073684.14	Faap20	0.0139187273825235
ENSMUSG00000050628.7	Ubald2	0
ENSMUSG00000024664.6	Fads3	0.0440299670969151
ENSMUSG00000025981.14	Coq10b	0.080086811651451
ENSMUSG00000020738.17	Sumo2	0.0898362778564781
ENSMUSG00000026628.14	Atf3	0.0101259019916875
ENSMUSG00000042363.15	Lgalsl	0.0554514021080256
ENSMUSG00000020659.17	Cbll1	0.0987351760085128
ENSMUSG00000060733.14	Ipmk	0.0880389047737134
ENSMUSG00000022687.13	Boc	0.00911315230166576
ENSMUSG00000022205.16	Sub1	0.0904694650724017
ENSMUSG00000008763.17	Man1a2	0
ENSMUSG00000020758.16	Itgb4	0.105132579440676
ENSMUSG00000026885.14	Ttll11	0
ENSMUSG00000079941.2	Cox5b-ps	0.0201960345630445
ENSMUSG00000034648.10	Lrrn1	0.0785838147955882
ENSMUSG00000027291.16	Vps39	0.0430345858374493
ENSMUSG00000033004.17	Mycbp2	0.0555554987262818
ENSMUSG00000005718.9	Tfap4	0
ENSMUSG00000021532.12	Fastkd3	0.000473693565989694
ENSMUSG00000010048.11	Ifrd2	0.119400364943631
ENSMUSG00000004947.16	Dtx2	0
ENSMUSG00000019080.9	Mfsd3	0
ENSMUSG00000029016.14	Clcn6	0
ENSMUSG00000062328.9	Rpl17	0.0679339750531353
ENSMUSG00000026495.9	Efcab2	0.0626030753301569
ENSMUSG00000074890.5	Lcmt2	0.0504386624379405
ENSMUSG00000004931.12	Apba3	0.12674905873287
ENSMUSG00000022377.17	Asap1	0.104623128199193
ENSMUSG00000027823.10	Gmps	0.0250321250225466
ENSMUSG00000033392.17	Clasp2	0.0799029296032801
ENSMUSG00000053477.19	Tcf4	0.0563032461533536
ENSMUSG00000033751.6	Gadd45gip1	0.057715022423032
ENSMUSG00000034621.15	Gpatch8	0.140163870849977
ENSMUSG00000020844.7	Nxn	0.086224439077029
ENSMUSG00000073418.5	C4b	0
ENSMUSG00000024456.17	Diaph1	0.0200622370374962
ENSMUSG00000053886.5	Sh2d4a	0
ENSMUSG00000045624.16	Esf1	0.0174587892046243
ENSMUSG00000025956.11	Mettl21a	0
ENSMUSG00000023791.19	Pigx	0
ENSMUSG00000006095.13	Tbcb	0.0563299840787941
ENSMUSG00000024082.6	Ndufaf7	0
ENSMUSG00000048387.9	Osr1	0.0177624145582788
ENSMUSG00000027905.16	Ddx20	0
ENSMUSG00000074918.5	Inafm2	0
ENSMUSG00000040105.4	Plpp6	0.00966989361526769
ENSMUSG00000042605.17	Atxn2	0
ENSMUSG00000055334.5	Snupn	0.0413308837442254
ENSMUSG00000027649.16	Ctnnbl1	0
ENSMUSG00000036779.13	Tent4b	0.0620329434514477
ENSMUSG00000056144.15	Trim34a	0
ENSMUSG00000066233.7	Tmem42	0.0205062282400708
ENSMUSG00000036435.14	Exoc1	0.0789389025903711
ENSMUSG00000000804.15	Usp32	0
ENSMUSG00000074896.4	Ifit3	0.011380852080389
ENSMUSG00000053835.18	H2-T24	0.000458694382303623
ENSMUSG00000021171.9	Esyt2	0
ENSMUSG00000074305.10	Peak1	0.00751240924098681
ENSMUSG00000029771.13	Irf5	0
ENSMUSG00000079083.4	Jrkl	0.0265674962848617
ENSMUSG00000031996.18	Aplp2	0
ENSMUSG00000028396.6	2310002L09Rik	0.0474031422136333
ENSMUSG00000024644.18	Cndp2	0
ENSMUSG00000024325.9	Ring1	0.00245872210823327
ENSMUSG00000028163.18	Nfkb1	0.0413934905785931
ENSMUSG00000005950.15	P2rx5	0.037691709755513
ENSMUSG00000032309.16	Fbxo22	0.0273115704497846
ENSMUSG00000031483.9	Erlin2	0
ENSMUSG00000050721.10	Plekho2	0
ENSMUSG00000027954.10	Efna1	0.0917053867778618
ENSMUSG00000042895.7	Abra	0
ENSMUSG00000042831.14	Alkbh6	0.044686708008218
ENSMUSG00000041915.10	Ammecr1l	0.0645590615062381
ENSMUSG00000027425.19	Kat14	0.0653531665339272
ENSMUSG00000032293.9	Ireb2	0.0672916242238443
ENSMUSG00000039285.13	Azi2	0.061237440734742
ENSMUSG00000043384.16	Gprasp1	0.0807062103085349
ENSMUSG00000074088.7	Snrnp40	0
ENSMUSG00000024357.11	Sil1	0.0643743514889213
ENSMUSG00000028843.9	Sh3bgrl3	0
ENSMUSG00000036180.16	Gatad2a	0
ENSMUSG00000026869.13	Psmd5	0
ENSMUSG00000022962.16	Gart	0
ENSMUSG00000001082.13	Mfsd10	0.0163699372108112
ENSMUSG00000028188.14	Spata1	0
ENSMUSG00000039887.12	Alg14	0.00413278854991865
ENSMUSG00000038072.15	Galnt11	0
ENSMUSG00000020528.15	Prpsap2	0.0498010250917968
ENSMUSG00000038500.16	Prr3	0.014117871719405
ENSMUSG00000036114.4	Rpp25l	0.163542323344143
ENSMUSG00000003208.10	Yju2	0
ENSMUSG00000035226.6	Rims4	0
ENSMUSG00000063019.6	Manbal	0.0502477218905836
ENSMUSG00000024678.7	Ms4a4d	0.0355532436820247
ENSMUSG00000064351.1	mt-Co1	0.0622040115621967
ENSMUSG00000038244.15	Mical2	0.185198224709874
ENSMUSG00000002059.19	Rab34	0.0282583340222042
ENSMUSG00000026222.17	Sp100	0.0528534101057507
ENSMUSG00000020521.8	Rnft1	0.0312202838079769
ENSMUSG00000049288.5	Lix1l	0.0661103373251713
ENSMUSG00000071342.6	Lsmem1	0
ENSMUSG00000041935.11	AW549877	0.112626768667274
ENSMUSG00000025485.14	Ric8a	0
ENSMUSG00000010663.6	Fads1	0
ENSMUSG00000028850.3	Gpatch3	0
ENSMUSG00000029524.17	Sirt4	0
ENSMUSG00000021266.17	Wars	0.00574754703997368
ENSMUSG00000020366.19	Mapk9	0
ENSMUSG00000027459.17	Fam110a	0.000244383707065024
ENSMUSG00000044345.10	Marveld1	0.0266335866186651
ENSMUSG00000024661.8	Fth1	0.0620980890141629
ENSMUSG00000022370.14	Mrpl13	0.0126585441191286
ENSMUSG00000031839.8	Hsbp1	0.0242131562259622
ENSMUSG00000043252.9	Tmem64	0.00322347780153662
ENSMUSG00000048967.17	Yjefn3	0.062907172729602
ENSMUSG00000022847.16	Thpo	0.0233400906040847
ENSMUSG00000021294.8	Kif26a	0.0216317298227445
ENSMUSG00000026024.15	Als2	0
ENSMUSG00000033068.17	Entpd6	0.0250734264233806
ENSMUSG00000026399.13	Cd55	0
ENSMUSG00000054733.10	Msra	0.042839712759336
ENSMUSG00000043140.11	Tmem186	0.0862746992575708
ENSMUSG00000020441.7	2310033P09Rik	0.0339053891545347
ENSMUSG00000039001.13	Rps21	0.0796724527996855
ENSMUSG00000025290.18	Rps24	0.079764362100548
ENSMUSG00000027560.5	Dok5	0.0497550883785104
ENSMUSG00000032525.16	Nktr	0.0782679661902399
ENSMUSG00000036437.7	Npy1r	0
ENSMUSG00000035863.15	Palm	0
ENSMUSG00000041346.12	Wrap53	0
ENSMUSG00000039496.9	Cdnf	0.0981866080972809
ENSMUSG00000022095.10	Fam160b2	0
ENSMUSG00000000753.16	Serpinf1	0.12040366856828
ENSMUSG00000050002.15	Idnk	0.000550230894407778
ENSMUSG00000028995.15	Fam126a	0.00463829333771584
ENSMUSG00000022425.17	Enpp2	0.162941057416933
ENSMUSG00000027200.18	Sema6d	0.0180589845529328
ENSMUSG00000029430.14	Ran	0.040029473539267
ENSMUSG00000044548.12	Dact1	0.0364037288322968
ENSMUSG00000036537.7	Rnf113a1	0
ENSMUSG00000031949.18	Adat1	0
ENSMUSG00000031349.5	Nsdhl	0
ENSMUSG00000064345.1	mt-Nd2	0
ENSMUSG00000056820.8	Tsnax	0.0192548886806547
ENSMUSG00000003346.15	Abhd17a	0.0537698289436894
ENSMUSG00000021773.12	Comtd1	0.0281118672533971
ENSMUSG00000052456.10	Get3	0.0608380004911797
ENSMUSG00000022462.8	Slc38a2	0.268464080372784
ENSMUSG00000024742.16	Fen1	0
ENSMUSG00000090553.9	Snrpe	0.0576608976785909
ENSMUSG00000024404.8	Riok3	0.0167652426053723
ENSMUSG00000040631.9	Dok4	0.0588697465585143
ENSMUSG00000035152.15	Ap2b1	0.0794923905586558
ENSMUSG00000030452.17	Nipa2	0
ENSMUSG00000038086.5	Hspb2	0.00548574406880332
ENSMUSG00000000440.13	Pparg	0.0458706495578563
ENSMUSG00000001604.15	Tcea3	0.0170809952760114
ENSMUSG00000028609.7	Magoh	0
ENSMUSG00000028016.10	Ints12	0.0157506352496305
ENSMUSG00000061723.19	Tnnt3	0.0730282185799866
ENSMUSG00000031762.8	Mt2	0.118542207440364
ENSMUSG00000033938.6	Ndufb7	0.00421963390951164
ENSMUSG00000009876.14	Cox4i2	0
ENSMUSG00000039844.21	Rapgef1	0.0185417329023212
ENSMUSG00000044881.8	Coa4	0.0194162702122372
ENSMUSG00000034867.17	Ankrd27	0.0751253532592827
ENSMUSG00000055660.10	Mettl4	0
ENSMUSG00000038079.15	Tmem237	0
ENSMUSG00000069844.13	Sco1	0.00326000685747899
ENSMUSG00000037326.11	Capn15	0.023339399949999
ENSMUSG00000015202.14	Cnksr3	0.00882398407730931
ENSMUSG00000030965.20	Abraxas2	0
ENSMUSG00000005699.17	Pard6a	0
ENSMUSG00000022186.15	Oxct1	0
ENSMUSG00000002396.9	Ocel1	0
ENSMUSG00000031536.7	Polb	0.0619787294591021
ENSMUSG00000002733.9	Plekha3	0
ENSMUSG00000064367.1	mt-Nd5	0.139634928062166
ENSMUSG00000008384.9	Sertad1	0.136297410471441
ENSMUSG00000027303.19	Ptpra	0.0116839934635369
ENSMUSG00000019579.14	Mydgf	0.0450166548592109
ENSMUSG00000051000.18	Fam160a1	0.0267275671817138
ENSMUSG00000096255.3	Dynlt1b	0.0082166631565459
ENSMUSG00000024516.14	Sec11c	0.000442221899110294
ENSMUSG00000022383.14	Ppara	0.0212521931484353
ENSMUSG00000023353.15	Agap3	0
ENSMUSG00000033253.19	Szt2	0.113134957589212
ENSMUSG00000039043.6	Arpin	0
ENSMUSG00000031838.11	Ifi30	0
ENSMUSG00000063457.15	Rps15	0.0920622846955663
ENSMUSG00000024937.16	Ehbp1l1	0
ENSMUSG00000070319.7	Eif3g	0
ENSMUSG00000010755.18	Cars	0.0792355715461066
ENSMUSG00000033208.8	S100b	0.00074491957276876
ENSMUSG00000030122.13	Ptms	0.0382516417445184
ENSMUSG00000028560.12	Usp1	0
ENSMUSG00000015671.12	Psma2	0
