Geneid	Symbol	HFD_GElaS
ENSMUSG00000073725.9	Lmbrd1	0.268904665597302
ENSMUSG00000025003.7	Cyp2c39	1.36188583652053
ENSMUSG00000047617.12	Paxx	0.207792387311841
ENSMUSG00000027236.9	Eif3j1	0
ENSMUSG00000019877.11	Serinc1	0.491563335748837
ENSMUSG00000046826.8	Fam187b	0.154571448632233
ENSMUSG00000031221.8	Igbp1	0.191929435437554
ENSMUSG00000031545.7	Gpat4	1.59681836091249
ENSMUSG00000034459.9	Ifit1	0.369784847328502
ENSMUSG00000021814.18	Anxa7	0.0635350911449166
ENSMUSG00000028715.3	Cyp4a14	0.654018795664108
ENSMUSG00000057649.7	Brd9	0.164402823244485
ENSMUSG00000026773.20	Pfkfb3	1.41495334567542
ENSMUSG00000078515.5	Ddi2	0.689293808966234
ENSMUSG00000027637.4	Rab5if	0.16141394839012
ENSMUSG00000003623.5	Crot	1.33135152263895
ENSMUSG00000001507.17	Itga3	0
ENSMUSG00000019883.12	Echdc1	0.0967241121244725
ENSMUSG00000022210.8	Dhrs4	0.0208567857899596
ENSMUSG00000059439.16	Bcas3	0.476556538079224
ENSMUSG00000021259.6	Cyp46a1	1.44052105747914
ENSMUSG00000002289.17	Angptl4	2.70724185647571
ENSMUSG00000035227.8	Spcs2	1.07360819701409
ENSMUSG00000096188.2	Cmtm4	0.494594113442741
ENSMUSG00000064307.14	Lrrc51	0.438613581259488
ENSMUSG00000025077.14	Dclre1a	0.0510854455122914
ENSMUSG00000049044.17	Rapgef4	0.559173637308339
ENSMUSG00000019948.5	Actr6	0.224846348531709
ENSMUSG00000019944.15	Rhobtb1	1.55130415087764
ENSMUSG00000061981.15	Flot2	0.826281255451299
ENSMUSG00000024833.16	Pola2	0.165285018414454
ENSMUSG00000020952.11	Scfd1	0.715711161053725
ENSMUSG00000027597.16	Ahcy	0.190408341041075
ENSMUSG00000020376.18	Rnf130	0.275701456954932
ENSMUSG00000028559.18	Osbpl9	0.395331816153661
ENSMUSG00000037926.16	Ssh2	0.0161865616696684
ENSMUSG00000027465.14	Tbc1d20	0.706375543672346
ENSMUSG00000072946.13	Ptgr2	0.10321922210096
ENSMUSG00000027680.16	Fxr1	0.168957076686602
ENSMUSG00000032459.10	Mrps22	0.94076780303768
ENSMUSG00000022791.20	Tnk2	0.198982995845966
ENSMUSG00000037062.14	Sh3glb1	0.183163049605375
ENSMUSG00000021282.18	Eif5	0
ENSMUSG00000022752.10	Tomm70a	0
ENSMUSG00000018882.13	Mrpl45	0.130397839331707
ENSMUSG00000036120.11	Rfxank	0
