Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000002032.18	Tmem25	-1.5962038666304	6.1567495213235e-07
ENSMUSG00000025486.18	Sirt3	-0.614667628073466	6.33199934354026e-07
ENSMUSG00000036438.15	Calm2	-1.9136116218255	6.14967086414305e-07
ENSMUSG00000020864.14	Ankrd40	-0.684892861286091	6.14967086414305e-07
ENSMUSG00000020075.9	Ddx21	0.920020612075466	6.17081249534507e-07
ENSMUSG00000002455.15	Prpf6	0.898510523267026	6.19096541097221e-07
ENSMUSG00000031399.16	Fam3a	0.702769151643468	6.50040013371665e-07
ENSMUSG00000020925.17	Ccdc43	-0.518975806376146	6.20348281731726e-07
ENSMUSG00000037251.6	Pomk	-0.778276172653788	6.73559850852223e-07
ENSMUSG00000062901.4	Klhl24	0.81088572206291	6.28416126528541e-07
ENSMUSG00000025142.19	Aspscr1	0.733077285970808	6.65621454965715e-07
ENSMUSG00000006542.14	Prkag3	-1.89814718350779	6.43959946612602e-07
ENSMUSG00000091896.9	Ube2d2a	-0.375202421407449	6.64816232057293e-07
ENSMUSG00000004393.11	Ddx56	0.949564191793402	6.65621454965715e-07
ENSMUSG00000052488.8	Cherp	0.599141022734788	6.73720304193548e-07
ENSMUSG00000038039.14	Gcc2	0.731954500310844	6.73720304193548e-07
ENSMUSG00000042712.11	Tceal9	-0.581378857225064	7.16229231230131e-07
ENSMUSG00000036944.7	Tmem71	1.03567118976694	6.19096541097221e-07
ENSMUSG00000021686.7	Ap3b1	0.581943192108282	7.0379825297508e-07
ENSMUSG00000034247.10	Plekhm1	0.71379721732913	7.0379825297508e-07
ENSMUSG00000039382.13	Wdr45	0.77475370556681	7.47806279642453e-07
ENSMUSG00000047879.18	Usp14	0.661511619226284	6.92599033428344e-07
ENSMUSG00000079144.8	A130010J15Rik	-0.75181319636327	7.28207095287588e-07
ENSMUSG00000015711.9	Prune1	0.645007861519207	7.11253271056293e-07
ENSMUSG00000077450.14	Rab11b	0.824986364213637	7.12409949838116e-07
ENSMUSG00000025793.18	Hgs	1.33560539946683	7.62355495844903e-07
ENSMUSG00000089762.4	Ier5l	-0.821763490594598	5.65226757378045e-07
ENSMUSG00000038712.17	Mindy1	1.25379874931014	7.6307824332419e-07
ENSMUSG00000024269.12	Tpgs2	-0.637905572982387	8.05702495944173e-07
ENSMUSG00000022748.9	Cmss1	-0.957359051916304	8.05702495944173e-07
ENSMUSG00000041057.11	Wdr43	0.890036518077333	7.98763451149078e-07
ENSMUSG00000032177.18	Pde4a	-2.01873496419271	8.24470448765834e-07
ENSMUSG00000058454.16	Dhcr7	-0.862086929749852	8.18983189856675e-07
ENSMUSG00000038086.5	Hspb2	-0.789533166205721	8.10684976279097e-07
ENSMUSG00000001419.18	Mef2d	0.480837134496658	8.05702495944173e-07
ENSMUSG00000020115.4	Tbk1	0.969814902295644	8.4573670112804e-07
ENSMUSG00000003868.15	Ruvbl2	-0.552230828283026	8.53903697347498e-07
ENSMUSG00000024481.6	Lvrn	1.28309925292365	9.14443191637203e-07
ENSMUSG00000006736.10	Tspan31	-0.440934848695779	9.14443191637203e-07
ENSMUSG00000009535.14	Rnmt	0.573475320390564	9.00850608935506e-07
ENSMUSG00000023147.18	Get1	-0.527093593089408	9.69703098256738e-07
ENSMUSG00000044715.8	Gskip	-0.647109159074515	9.92115759941613e-07
ENSMUSG00000057530.15	Ece1	1.099109157597	9.23872675127073e-07
ENSMUSG00000034908.17	Sidt2	1.06754733461095	9.51195580053197e-07
ENSMUSG00000030269.15	Mtmr14	0.919007382005024	9.92115759941613e-07
ENSMUSG00000013539.15	Tango2	1.42923775595836	9.81594047645766e-07
ENSMUSG00000020935.9	Dcakd	-0.687763301828782	1.03334250525203e-06
ENSMUSG00000034161.9	Scx	-1.23893617634622	9.51195580053197e-07
ENSMUSG00000022043.20	Trim35	-1.44691278170139	9.65859133900736e-07
ENSMUSG00000014905.5	Dnajb9	1.07403317667129	9.83550020485435e-07
ENSMUSG00000019777.17	Hdac2	-0.458657544060752	9.88766161301857e-07
ENSMUSG00000078485.4	Plekhn1	-0.500188382148647	1.04663840258478e-06
ENSMUSG00000002228.8	Ppm1j	-0.979319157705111	9.92115759941613e-07
ENSMUSG00000034610.15	Tut4	0.822944347937129	1.01127651285175e-06
ENSMUSG00000031490.7	Eif4ebp1	2.40547272290452	9.93786316255197e-07
ENSMUSG00000039958.18	Etfbkmt	1.02668007589991	1.04663840258478e-06
ENSMUSG00000042628.9	Zfyve1	1.97485238870575	9.92115759941613e-07
ENSMUSG00000033159.15	Cnppd1	1.01955620247973	1.00822517469303e-06
ENSMUSG00000029714.12	Gigyf1	0.582390321416801	9.92115759941613e-07
ENSMUSG00000013236.18	Ptprs	-1.07535277392778	1.03334250525203e-06
ENSMUSG00000025139.15	Tollip	0.813928098552853	1.00165965981579e-06
ENSMUSG00000029592.12	Usp30	0.497398335541526	1.06828497054662e-06
ENSMUSG00000058594.16	Fbh1	-0.451241534458047	1.0394087874867e-06
ENSMUSG00000015214.15	Mtmr1	0.779234038566706	1.01815154254181e-06
ENSMUSG00000008318.11	Relt	-1.66856113539583	1.08160639908122e-06
ENSMUSG00000021149.9	Gtpbp4	0.74732181589401	1.0394087874867e-06
ENSMUSG00000028452.8	Vcp	0.498447979455493	1.04663840258478e-06
ENSMUSG00000021273.12	Fdft1	1.03580638318473	1.0394087874867e-06
ENSMUSG00000025898.7	Cwf19l2	0.741507863207328	1.04814108427594e-06
ENSMUSG00000032192.10	Gnb5	-1.07247976984383	1.12390822521701e-06
ENSMUSG00000055128.16	Cgrrf1	-0.481130242625153	1.06706154131496e-06
ENSMUSG00000030814.18	Bcl7c	-0.506364839428641	1.10417372474105e-06
ENSMUSG00000020190.14	Mknk2	1.19507065557755	1.04706114420903e-06
ENSMUSG00000030530.16	Furin	0.699018317110525	1.04663840258478e-06
ENSMUSG00000026249.11	Serpine2	-0.902144308399179	1.04663840258478e-06
ENSMUSG00000002052.7	Supt6	0.571869923546922	1.04663840258478e-06
ENSMUSG00000061536.14	Sec22c	-0.732588423532269	1.14371436952426e-06
ENSMUSG00000042622.15	Maff	1.97395889257838	1.13822594944108e-06
ENSMUSG00000048756.12	Foxo3	1.49137002503934	1.08160639908122e-06
ENSMUSG00000024413.15	Npc1	2.18041254614353	1.06739775458394e-06
ENSMUSG00000057137.10	Tmem140	3.07449899670646	1.07721909827574e-06
ENSMUSG00000020130.10	Tbc1d15	1.41211801368572	1.09045968433812e-06
ENSMUSG00000053317.12	Sec61b	-0.810844512444434	1.19683355920624e-06
ENSMUSG00000018559.17	Ctdnep1	-0.588825221217741	1.10098734696328e-06
ENSMUSG00000018143.11	Mafk	1.41409123678867	1.14526934066084e-06
ENSMUSG00000059878.13	Zfp422	0.996294280342548	1.21655714247953e-06
ENSMUSG00000011305.12	Plin5	1.74115903780806	1.18139595422085e-06
ENSMUSG00000035049.5	Rrp12	0.515549955295082	1.13216799352102e-06
