Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000034781.6	Gna11	0.233397579535685	0.0388303840142494
ENSMUSG00000071540.5	3425401B19Rik	-0.602634200756053	0.0391676988255675
ENSMUSG00000020925.17	Ccdc43	0.24979450343585	0.0388303840142494
ENSMUSG00000043953.13	Ccrl2	-0.69572264215049	0.041525712419434
ENSMUSG00000037486.19	Asxl2	-0.302489661807626	0.0399975743134146
ENSMUSG00000021767.20	Kat6b	-0.347481716529043	0.0402732215559493
ENSMUSG00000062198.6	2700097O09Rik	-0.576320636117436	0.0402732215559493
ENSMUSG00000069874.8	Irgm2	0.517595641410281	0.0402732215559493
ENSMUSG00000036528.17	Ppfibp2	-0.557461257577034	0.0410138083793947
ENSMUSG00000027130.16	Slc12a6	-0.327216244185447	0.0402732215559493
ENSMUSG00000024790.9	Sac3d1	0.475166081259995	0.0434645692795136
ENSMUSG00000038074.17	Fkbp14	0.310936792126938	0.0438593851202666
ENSMUSG00000020571.14	Pdia6	0.214122572589522	0.0402732215559493
ENSMUSG00000069237.9	Fam8a1	0.378722695938799	0.0402732215559493
ENSMUSG00000023307.15	Marchf5	0.238818476371697	0.0402732215559493
ENSMUSG00000048249.15	Crebrf	-0.546877047577222	0.041525712419434
ENSMUSG00000026627.8	Pacc1	0.385350615736097	0.0399975743134146
ENSMUSG00000050071.9	Bex1	0.529087469781059	0.0434645692795136
ENSMUSG00000041548.5	Hspb8	0.467836106582257	0.041525712419434
ENSMUSG00000033016.17	Nfatc1	-0.318125437692123	0.0411788208870756
ENSMUSG00000022774.14	Ncbp2	0.376816274347694	0.0438593851202666
ENSMUSG00000059689.16	Zfp637	0.337429322755793	0.0436361300625585
ENSMUSG00000030604.10	Zfp626	-0.386663078234203	0.0460506738728662
ENSMUSG00000034958.12	Atcay	-0.565677537747387	0.0459379530140883
ENSMUSG00000041355.14	Ssr2	0.290420719970246	0.0437097943091928
ENSMUSG00000024831.15	Ighmbp2	-0.305015587388324	0.0462793996171071
ENSMUSG00000036585.17	Fgf1	-0.899201545483336	0.0431831935284533
ENSMUSG00000020288.14	Ahsa2	0.417654172604655	0.0435557840764072
ENSMUSG00000017309.12	Cd300lg	-0.364376558051674	0.0431925385793119
ENSMUSG00000033933.14	Vhl	0.414681311044751	0.0469574391727901
ENSMUSG00000028382.16	Ptbp3	-0.358752080234424	0.0462793996171071
ENSMUSG00000022623.18	Shank3	-0.556982124205442	0.0449138900072781
ENSMUSG00000028410.14	Dnaja1	0.685047791279792	0.044199474384635
ENSMUSG00000029326.14	Enoph1	0.314393537671068	0.0470464795858463
ENSMUSG00000023832.15	Acat2	0.412618066265446	0.0464455911732914
ENSMUSG00000038236.9	Hoxa7	-0.285130470138069	0.0469574391727901
ENSMUSG00000047710.9	Champ1	-0.326136151289837	0.0469574391727901
ENSMUSG00000034858.17	Fam214a	-1.01457860291514	0.0450900542819133
ENSMUSG00000026082.12	Rev1	0.30659644898736	0.0454819293479529
ENSMUSG00000019577.7	Pdk4	-2.45472039269686	0.0460506738728662
ENSMUSG00000027589.15	Pcmtd2	-0.356452371602615	0.0449138900072781
ENSMUSG00000037296.8	Lsm1	0.274150831623505	0.0480898634881207
ENSMUSG00000026927.18	Entr1	0.239509915268348	0.0460506738728662
ENSMUSG00000060012.10	Kif13b	-0.295307025466949	0.0467147089157379
ENSMUSG00000001855.16	Nup214	-0.227670399133026	0.0464640120304699
ENSMUSG00000020273.14	Papolg	-0.357707272054051	0.0481557809115093
ENSMUSG00000037369.18	Kdm6a	-0.314975734763903	0.0469574391727901
ENSMUSG00000026942.14	Traf2	0.487317049662509	0.0469574391727901
ENSMUSG00000015776.13	Med22	0.269625766650357	0.0469574391727901
ENSMUSG00000024943.10	Smc5	-0.288418322293746	0.0469574391727901
ENSMUSG00000071226.12	Cecr2	-0.459973580608816	0.0474585875065177
ENSMUSG00000031841.20	Cdh13	-0.330963926631159	0.0460506738728662
ENSMUSG00000039167.13	Adgrl4	-0.334002126863201	0.0466865675688306
ENSMUSG00000040865.16	Ino80d	-0.239900269723316	0.0469574391727901
ENSMUSG00000000567.6	Sox9	-0.607486911626579	0.0482269358035445
ENSMUSG00000040918.13	Slc19a2	-0.419603802352689	0.0490068476983811
ENSMUSG00000053134.14	Supt7l	-0.281671790249979	0.0490068476983811
ENSMUSG00000004071.14	Cdip1	0.198358886490179	0.0462793996171071
ENSMUSG00000024210.4	Ip6k3	0.617883571280357	0.0469574391727901
ENSMUSG00000052419.8	2610001J05Rik	0.207281701102011	0.0474585875065177
ENSMUSG00000017929.14	B4galt5	0.537514735264809	0.0481557809115093
ENSMUSG00000099583.3	H3c4	0.333461936367845	0.049074922709734
ENSMUSG00000027324.2	Rpusd2	-0.431369654380352	0.0495455489014168
ENSMUSG00000007817.16	Zmiz1	-0.353026888214866	0.0470259411824691
ENSMUSG00000021607.10	Mrpl36	0.264594437020869	0.0480898634881207
ENSMUSG00000050860.7	Phospho1	0.322179112860976	0.049074922709734
ENSMUSG00000014361.6	Mertk	-0.401294844711507	0.0502732820208399
ENSMUSG00000010358.14	Ifi35	0.402445103707705	0.0507468227569353
ENSMUSG00000025894.12	Aasdhppt	0.173328666708457	0.0482735519533339
ENSMUSG00000025358.17	Cdk2	-0.280409685939901	0.0511211040283636
ENSMUSG00000069769.14	Msi2	-0.420231148127625	0.0474585875065177
ENSMUSG00000061740.9	Cyp2d22	-0.415660457556847	0.0499252634680393
ENSMUSG00000073481.10	Mtarc2	0.247125457859559	0.0480898634881207
ENSMUSG00000000131.16	Xpo6	-0.251528294097632	0.0480898634881207
ENSMUSG00000049624.15	Slc17a5	-0.329878458249233	0.0517091933534971
ENSMUSG00000063894.16	Zkscan8	-0.31125831921818	0.0515432708838078
ENSMUSG00000004508.7	Gab2	-0.41268798498347	0.0515432708838078
ENSMUSG00000055322.17	Tns1	-0.48102956409689	0.048607559774378
ENSMUSG00000104713.5	Gbp6	-0.935642402100927	0.0516481434485313
ENSMUSG00000026034.18	Clk1	-0.462893269034967	0.0482920434115671
ENSMUSG00000056537.12	Rlim	-0.387973071420112	0.049674171752416
ENSMUSG00000035198.10	Tubg1	0.263439817485891	0.0499252634680393
ENSMUSG00000096910.3	Zfp955b	-0.366259125913441	0.0522999477160025
