Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000038227	LIPG	-1.6561502862849	9.37982330793145e-06
ENSMFAG00000043943	TNRC6C	-0.704826198208807	9.36243756238107e-06
ENSMFAG00000033964	""	-0.697852534780006	1.00315476008826e-05
ENSMFAG00000041388	ECHDC3	-0.441788803860969	9.25645542338738e-06
ENSMFAG00000001285	LYSMD2	0.509781772302155	1.00315476008826e-05
ENSMFAG00000033284	SMC6	0.539036721433946	9.75813687872986e-06
ENSMFAG00000038107	BMI1	0.397480531951586	9.75813687872986e-06
ENSMFAG00000031917	""	-0.37807270852315	1.00315476008826e-05
ENSMFAG00000047444	""	-0.911937258738516	1.17558385843519e-05
ENSMFAG00000032334	TMEM171	-1.09054566351422	1.15592004643585e-05
ENSMFAG00000038142	KATNBL1	0.336376450415584	1.09309571479667e-05
ENSMFAG00000034207	STOM	-0.457438614580822	1.10885397222002e-05
ENSMFAG00000033938	ACOX2	-0.398297439558603	1.18373551171922e-05
ENSMFAG00000044895	BEGAIN	0.712124532644824	1.2061358459468e-05
ENSMFAG00000001744	PRRG4	-0.482899561852372	1.19796423163186e-05
ENSMFAG00000034344	FBXO8	-0.390981758355955	1.18373551171922e-05
ENSMFAG00000041244	CYP26A1	1.03140175145131	1.19542693388361e-05
ENSMFAG00000062324	""	1.27976006530961	1.29472602474218e-05
ENSMFAG00000048793	""	-0.818541241815961	1.3174037801921e-05
ENSMFAG00000001936	CCM2	-0.466619587503895	1.20717297832127e-05
ENSMFAG00000058841	""	-0.530016078856022	1.26068999419964e-05
ENSMFAG00000038479	""	-0.703291926441174	1.29472602474218e-05
ENSMFAG00000036691	APOF	-0.511598549850607	1.31435382458402e-05
ENSMFAG00000037885	TMPO	0.427543679089632	1.29472602474218e-05
ENSMFAG00000042634	CLSTN3	-0.646436666411913	1.29472602474218e-05
ENSMFAG00000045924	PEMT	-0.641055025950039	1.29472602474218e-05
ENSMFAG00000002166	NKIRAS1	-0.486608771649017	1.45364904889036e-05
ENSMFAG00000036053	USP31	0.98971414031367	1.45795009547369e-05
ENSMFAG00000045929	UBLCP1	0.508063021423165	1.45364904889036e-05
