Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000041573	SPR	-0.438090887596604	0.0011175447044635
ENSMFAG00000032075	BMPR2	0.767739056908428	0.00113603615874422
ENSMFAG00000034463	NOD1	0.363301155581172	0.0011175447044635
ENSMFAG00000037495	HMCN1	0.560446975338714	0.00113603615874422
ENSMFAG00000043033	RPL23	-0.265883991449373	0.00120207906750909
ENSMFAG00000059900	""	-0.755789495578917	0.00113858906220141
ENSMFAG00000040341	ABCC3	0.651252906187103	0.00121463536056164
ENSMFAG00000014328	MGAT3	0.679317894733963	0.00123403964764897
ENSMFAG00000043598	PLEKHG1	0.859458244589343	0.00123403964764897
ENSMFAG00000036690	SCAF11	0.273675766344617	0.00120576388346806
ENSMFAG00000032662	""	-0.535160341641989	0.00120576388346806
ENSMFAG00000042704	KDSR	0.28553485443744	0.00120207906750909
ENSMFAG00000003742	""	0.720438792579215	0.00123403964764897
ENSMFAG00000039784	CYP26B1	0.748308570768012	0.00125849236278631
ENSMFAG00000037276	MAPK8IP3	0.473656492157229	0.00120576388346806
ENSMFAG00000047434	NUTF2	-0.328328863008232	0.00121004231209403
ENSMFAG00000034136	COA6	-0.392525061398241	0.00128324854056768
ENSMFAG00000003565	PATL2	0.469153907535337	0.00120899208997443
ENSMFAG00000003426	""	-0.339238525242129	0.00123403964764897
ENSMFAG00000064354	""	0.477354077591981	0.00126478750267059
ENSMFAG00000031812	LMBR1	0.316954055047236	0.00125671632122565
ENSMFAG00000045069	NUP98	0.249860013045706	0.00123403964764897
ENSMFAG00000002713	NOCT	1.37358433508421	0.00130287727045134
ENSMFAG00000035771	RAB3GAP2	0.239343190230551	0.00123403964764897
ENSMFAG00000036921	PPARD	0.258560727386056	0.00123403964764897
ENSMFAG00000042455	""	-0.286749259548592	0.00123403964764897
ENSMFAG00000037120	PLEKHH2	0.446453232237438	0.00123403964764897
ENSMFAG00000033284	SMC6	0.462965978329799	0.00125671632122565
ENSMFAG00000063424	RAB30	0.485801287409406	0.00131673315960175
ENSMFAG00000046369	UBR1	0.199879521912079	0.00125671632122565
ENSMFAG00000050292	MAFG	0.43956684565691	0.00130287727045134
ENSMFAG00000034100	TMEM183A	-0.221303080912589	0.00125671632122565
ENSMFAG00000043042	INHBB	1.49371057876924	0.00132390419961532
ENSMFAG00000003827	RBM14	-0.345034580148562	0.0012703445261147
ENSMFAG00000036458	LRP6	0.611571958473935	0.0012703445261147
ENSMFAG00000038689	""	0.778131247860005	0.00130241393733771
ENSMFAG00000029861	NAV1	0.441085842733116	0.00130241393733771
ENSMFAG00000035882	SPAG9	0.478660749594076	0.00130241393733771
ENSMFAG00000033293	PDE1B	0.638332506295721	0.00138499257632637
ENSMFAG00000040759	ZNFX1	0.394748620373406	0.00131673315960175
ENSMFAG00000027526	NDUFS5	-0.261172548160982	0.00131673315960175
ENSMFAG00000040615	BTBD7	0.427671326881302	0.00135417128593236
ENSMFAG00000045064	SMIM4	-0.311502737516317	0.00132759668566632
ENSMFAG00000034432	CYB5B	-0.272752361622454	0.00132266777124516
ENSMFAG00000065832	""	-0.680067776664349	0.00111515063725633
ENSMFAG00000034427	SON	0.248006647511786	0.00138499257632637
ENSMFAG00000033980	ZNF449	0.506322351828589	0.00141809498002619
ENSMFAG00000000884	UBL4A	-0.287927234150556	0.0013356002404576
ENSMFAG00000062169	TMEM70	-0.429677434398569	0.00140109918351859
ENSMFAG00000045655	ACACA	-0.902249205363086	0.00135386398244826
ENSMFAG00000042375	MRPS21	-0.36448758799141	0.00137894910032312
ENSMFAG00000031210	""	-0.340529325492021	0.00147044480098367
ENSMFAG00000053533	COX5B	-0.385007932209737	0.00138499257632637
ENSMFAG00000033948	RELN	0.668803929917372	0.0014647705712866
ENSMFAG00000031764	""	-0.258447137526201	0.00143323945341099
ENSMFAG00000002751	EPC2	0.198524389495765	0.00142916181585924
ENSMFAG00000033716	ACSL1	-0.867265083620028	0.00147044480098367
ENSMFAG00000039090	PTAR1	0.522140502622239	0.00152912557664472
ENSMFAG00000035388	ATP11B	0.31900683173996	0.00143079027487919
ENSMFAG00000043853	NOL3	-0.521245924751434	0.00153892502774573
ENSMFAG00000037803	DDRGK1	-0.260467407009261	0.00143930363503559
ENSMFAG00000062200	MYCBP	-0.292067502484571	0.00152912557664472
ENSMFAG00000037991	MKKS	-0.357202264787693	0.00147044480098367
ENSMFAG00000036564	ABL2	0.698699672140881	0.00153892502774573
ENSMFAG00000002120	""	-0.341859516133958	0.00152912557664472
ENSMFAG00000038168	MRPL24	-0.326791361444632	0.00147044480098367
ENSMFAG00000031067	NDUFS3	-0.331960240222959	0.0014845955877903
ENSMFAG00000046063	TBC1D9	0.417815109843888	0.0014845955877903
ENSMFAG00000045429	ATP6V0E1	-0.325225494936942	0.00150817407507537
ENSMFAG00000029965	TMEM44	0.505691359334061	0.0016001142224701
ENSMFAG00000044585	ARL13B	0.294398998546415	0.00153892502774573
ENSMFAG00000049457	BANF1	-0.337897403430011	0.00151285974505775
ENSMFAG00000043457	SLC7A1	0.796033120881696	0.00153892502774573
ENSMFAG00000044103	SIGMAR1	-0.558574812135605	0.00151285974505775
ENSMFAG00000037575	B3GAT3	-0.286426440435759	0.00153892502774573
ENSMFAG00000044704	STX2	0.326298467616941	0.00155141273588051
ENSMFAG00000039051	IRAK3	0.541454325688878	0.0016001142224701
ENSMFAG00000046111	ENO1	-0.500724346195893	0.00152912557664472
ENSMFAG00000056266	GPAT3	-0.924398090899441	0.00152912557664472
ENSMFAG00000033959	MAST4	0.600992868002686	0.00153892502774573
ENSMFAG00000000759	HYAL2	0.841225208857778	0.00153892502774573
ENSMFAG00000032705	RASAL2	0.380610599596996	0.0016001142224701
ENSMFAG00000028905	TRIL	-0.585172254401501	0.0016001142224701
ENSMFAG00000033410	ELK4	0.58788190799024	0.0016001142224701
ENSMFAG00000043415	XYLT2	-0.408162451124857	0.0016001142224701
ENSMFAG00000033436	SMURF1	0.415532798828848	0.00153892502774573
ENSMFAG00000026109	RAB3GAP1	0.229727396342546	0.00153892502774573
ENSMFAG00000023169	""	-0.718549726937119	0.0016001142224701
ENSMFAG00000044199	OCEL1	-0.414082071682397	0.0016001142224701
ENSMFAG00000037380	FZD2	-0.495307967196284	0.00168842016877804
ENSMFAG00000031639	MRPS23	-0.430081403324157	0.0016001142224701
ENSMFAG00000040952	NAF1	0.374238888531475	0.00168873450513509
ENSMFAG00000042575	CFAP70	0.49471845840453	0.00168873450513509
ENSMFAG00000000518	ZBTB21	0.541444669987074	0.00168842016877804
ENSMFAG00000036532	PHF8	0.223652707889109	0.0016001142224701
ENSMFAG00000039210	NT5DC3	0.562909461663616	0.00152912557664472
ENSMFAG00000043529	NDUFB7	-0.444925821634709	0.0016001142224701
ENSMFAG00000042092	ZNF805	0.329591455233077	0.00168842016877804
ENSMFAG00000049103	UBA52	-0.257905626328231	0.0016701435722277
ENSMFAG00000065248	""	0.867615602376564	0.00133383545175316
ENSMFAG00000045169	LRCH3	0.229447444474097	0.00165021268351188
ENSMFAG00000032233	RIF1	0.343505782332665	0.0016701435722277
ENSMFAG00000031001	BSCL2	-0.303715185119638	0.00166080457417766
ENSMFAG00000032340	GPAM	-1.23594356021829	0.0017408098189786
ENSMFAG00000042243	CXXC5	-0.538521505975311	0.00168873450513509
ENSMFAG00000032784	MYCN	-0.541347711367915	0.00168842016877804
ENSMFAG00000041605	PPP4R1	0.320948884027747	0.00168842016877804
ENSMFAG00000025927	UQCRB	-0.448817736280565	0.00168873450513509
ENSMFAG00000036873	CEMIP2	0.637654678501547	0.00168873450513509
ENSMFAG00000033606	MDM4	0.391977279663851	0.00185201701394294
ENSMFAG00000003814	""	-0.356343369259202	0.00168873450513509
ENSMFAG00000045800	PKP2	0.623232231359702	0.0017408098189786
ENSMFAG00000032173	""	-0.28871239442582	0.00185201701394294
ENSMFAG00000049363	""	0.762429605336625	0.0013065963140099
ENSMFAG00000030143	TMEM223	-0.420186976446507	0.00189291945984713
ENSMFAG00000010720	""	-0.27993787539797	0.0017408098189786
ENSMFAG00000053543	""	-0.454002218261774	0.00185201701394294
ENSMFAG00000040374	DCP1A	0.302803069541435	0.00179054924255773
ENSMFAG00000039068	""	-0.631666442747724	0.0017408098189786
ENSMFAG00000050015	ADCYAP1	0.808405141224056	0.00191170959048118
ENSMFAG00000037492	DENND4B	0.311568051836706	0.00175515241443159
ENSMFAG00000033872	STX3	0.382023793142499	0.00176814026382596
ENSMFAG00000043832	PIN4	-0.332099025323781	0.00189277418178824
ENSMFAG00000002351	""	1.02014967694003	0.00184286404601465
ENSMFAG00000016739	SPOUT1	-0.291198276403672	0.00185201701394294
ENSMFAG00000027901	DHRS7B	0.313227147179703	0.00189634136816411
ENSMFAG00000002795	COA5	-0.292845326572268	0.00186645665043155
ENSMFAG00000046257	CD209	1.09069896690595	0.00188787612568953
ENSMFAG00000002505	DCTPP1	-0.412521847014867	0.00189291945984713
ENSMFAG00000041921	SSR4	-0.305028299582698	0.00185201701394294
ENSMFAG00000044774	ELL	0.445594822057916	0.00191170959048118
ENSMFAG00000038681	VPS26B	-0.25653757377969	0.00189291945984713
ENSMFAG00000031265	RNF169	0.466703562794559	0.00203656747809591
ENSMFAG00000045411	STEAP2	0.751671979706408	0.00189291945984713
ENSMFAG00000036755	FILIP1L	0.747348814069137	0.00189291945984713
ENSMFAG00000036509	TRAPPC1	-0.278378090310101	0.00189291945984713
ENSMFAG00000031663	""	0.282561701487609	0.00191170959048118
ENSMFAG00000037811	""	-0.376211467050088	0.00201366391131351
ENSMFAG00000045821	""	0.333320727896512	0.00191170959048118
ENSMFAG00000035334	TAPBPL	-0.360191016325377	0.00191170959048118
ENSMFAG00000044613	IGF2	0.539443961177903	0.00191170959048118
ENSMFAG00000028608	SREBF1	-0.803042726428507	0.00191756754120568
ENSMFAG00000032147	ATP11A	0.426301196348092	0.00191170959048118
ENSMFAG00000031925	MTR	0.279358454466994	0.00191170959048118
ENSMFAG00000061139	KRBA2	0.348013685127582	0.00200003254750317
ENSMFAG00000032079	HMBS	-0.50341944779773	0.00209240917307501
ENSMFAG00000062599	""	0.781549599039468	0.00138076680710127
ENSMFAG00000042640	ADAMTSL1	0.455881316587309	0.00209462085513966
ENSMFAG00000037146	PHLPP2	0.563654755417367	0.00206923473706244
ENSMFAG00000036973	BOD1L1	0.314029058267578	0.00192503343936213
ENSMFAG00000064437	ELOVL6	-2.24965138890259	0.00208837096236627
ENSMFAG00000003921	GNAQ	0.505069427183952	0.00203656747809591
ENSMFAG00000045740	NUDT5	-0.303215657406051	0.00200003254750317
ENSMFAG00000039460	RPS27L	-0.266139781558052	0.00194786287345569
ENSMFAG00000050070	RASD1	1.96940985344094	0.00200003254750317
ENSMFAG00000042362	ZNF81	0.32605492977735	0.00210655880876323
ENSMFAG00000029604	DAD1	-0.293363119826807	0.00196228489802974
ENSMFAG00000058361	""	-1.12595178955299	0.00208437009473219
