Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000051391.10	Ywhag	7.15944580531676	5.89322456032908	6.91232455015386	6.42891105818882	6.03275096012873	6.3296217348492
ENSMUSG00000032309.16	Fbxo22	4.91033186146171	4.21022544831738	4.56757085796101	4.80189351590256	4.43605353508091	4.6347532996337
ENSMUSG00000072624.4	Gm5460	0.606062650764095	3.41712369853496	0.744279389686719	0.455913118772869	1.07653210808731	-0.298487660081203
ENSMUSG00000058704.10	Memo1	2.56410317337496	1.84583652242087	2.54000043850702	2.25472665187531	1.91712452085372	2.28248423934852
ENSMUSG00000019970.16	Sgk1	3.54260667153845	5.88727025782019	4.05409126133856	3.82235024638273	4.80915380633662	3.94402782611649
ENSMUSG00000090523.3	Gypc	4.71222958101224	3.52329915777209	4.42048050464614	4.10433544967879	3.7285106378343	3.93263598616818
ENSMUSG00000028776.15	Tinagl1	4.94334468587384	6.41139559473868	5.30816336233487	4.69754046736723	5.31350090024368	5.29181412907803
ENSMUSG00000020130.10	Tbc1d15	3.68557545532837	4.68705987943019	3.62488272068468	3.88364238217624	4.35333311507031	3.80377449089604
ENSMUSG00000033365.15	Ipo13	3.63862448217153	3.04587169885558	3.85822911373036	3.46237774720568	3.2613759818464	3.65108370634591
ENSMUSG00000070436.13	Serpinh1	8.37186635870195	6.89654160119844	8.09548342562952	7.87235317431503	6.8344100881626	7.79548040762699
ENSMUSG00000032249.15	Anp32a	5.85955049436867	6.71941287287533	6.03661610329839	5.80597712804979	5.96584186258355	5.95159443146621
ENSMUSG00000049999.5	Ppp1r3d	2.89260177268377	1.42591827784328	2.55685684108304	2.06697821633292	1.41809319923846	2.11768407004796
ENSMUSG00000046985.12	Tapt1	3.57465511899369	4.64896627278836	3.46767989615083	3.65405565808488	4.13325260204433	3.39434263826321
ENSMUSG00000032557.14	Uba5	3.34874673553626	2.68769971035612	3.02431427540531	3.50474073370486	3.05518114954142	3.31190360869805
ENSMUSG00000020464.16	Pnpt1	3.30549647990972	2.7609798352734	3.18982317247392	3.29689192911549	3.01314118316701	3.04284538941929
ENSMUSG00000021094.11	Dhrs7	5.10775961191629	3.88309116984481	4.23812323101564	4.28910046034763	4.00335760365802	3.98520136581188
ENSMUSG00000021748.10	Pdhb	6.31734130515889	4.97153564162889	6.10417561527372	5.1014388976044	4.67199584463157	4.91809209462003
ENSMUSG00000038393.15	Txnip	8.54739923350595	10.2379932443344	8.50186329480186	9.06614757204472	9.87661081512835	9.20440255548354
ENSMUSG00000027589.15	Pcmtd2	3.84615660147799	4.59808822004178	3.7584809890362	3.85482825769713	4.19751785963471	3.65237577832974
ENSMUSG00000033105.13	Lss	1.94361242725912	0.443542468178215	1.49753455100622	1.17753611703598	0.793807161811191	0.771572759481867
ENSMUSG00000041592.17	Sdk2	-1.42693733882612	0.737129066466045	-1.03746202727049	-1.70133116979832	-0.652891040589638	-1.4781046749061
