Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000032743.16	Katnip	0.702368091980365	0.843037432054188	0.642752884007334	0.0462017298790621
ENSMUSG00000037239.9	Spred3	1.34658649041706	1.66657622528563	1.20659050264764	0.202006367331777
ENSMUSG00000062908.13	Acadm	6.66086573615012	6.51169886107887	6.36735616826831	0
ENSMUSG00000023122.7	Sult1c2	-0.510869332090632	-0.343211052835912	-0.729721146147181	0
ENSMUSG00000028927.7	Padi2	0.339739091611566	1.01828752169415	0.675538333035776	0.169811167833088
ENSMUSG00000020003.17	Pex7	1.43813623280005	1.17613128623323	1.12851484171291	0
ENSMUSG00000029833.18	Trim24	2.70703902351905	2.93909924763738	2.70070679143856	0.136962841481226
ENSMUSG00000056941.18	Commd7	3.01248576188979	2.76389871687608	2.97705693675163	0.2068587069021
ENSMUSG00000015776.13	Med22	3.86516565606399	3.70781701602403	3.90593736502142	0.189244415801677
ENSMUSG00000046806.14	Cyren	2.04927636337236	2.20067879439568	2.24083469418305	0
ENSMUSG00000056537.12	Rlim	2.8626327377761	2.96332009253816	2.61514506908975	0.0971800727155892
ENSMUSG00000063179.14	Pstk	0.867512565929847	0.748928451632846	0.8644615964759	0.0208435567489229
ENSMUSG00000032860.6	P2ry2	1.48693556029663	1.5682087511956	1.50352837637542	0.00421603719587507
ENSMUSG00000038009.8	Dnajc22	-0.219983804965896	-0.155843825883213	-0.786687061332904	0.00563211328188412
ENSMUSG00000020654.16	Adcy3	2.85042702866464	3.31267045004738	3.25838248901528	0.0269136979540101
ENSMUSG00000054814.15	Usp46	1.59484014706098	1.39560920073916	1.41876097474541	0.00483080311414489
ENSMUSG00000001763.15	Tspan33	-0.00867183954389521	0.150741012971048	0.0871932395516114	0.00173788460554483
ENSMUSG00000057722.18	Lepr	-0.509841939546134	-0.451482398639215	-0.519273682428718	0.00185870307675832
ENSMUSG00000031144.16	Syp	2.95366467022486	2.32419700558949	1.99565767820662	0
ENSMUSG00000041134.16	Cyyr1	1.38813618235063	1.77961899389014	1.11377713086873	0.164691328342546
ENSMUSG00000034427.18	Myo15b	-1.22355270481739	-1.09388820438136	-1.42574324349998	0
ENSMUSG00000042203.9	Tbc1d22b	2.09947385600557	2.12489440466541	2.01065211767586	0.00473742472453766
ENSMUSG00000037646.11	Vps13b	1.05439268139714	1.1249251880948	0.936582771179922	0.0244933229424905
ENSMUSG00000037816.11	Fbxw17	2.27868104446995	2.18057152612406	2.14506684864383	0
ENSMUSG00000038520.16	Tbc1d17	2.81216951582206	3.01008035584829	2.98681336418438	0.00778706354375387
ENSMUSG00000035268.15	Pkig	3.34985546733724	3.44042444813928	3.67183414938873	0
ENSMUSG00000019969.15	Psen1	3.88111746203428	3.9684311717991	4.00901447267603	0
ENSMUSG00000068566.14	Myadm	5.52288198020722	5.41489569797905	5.71872666804074	0.0471182095199576
ENSMUSG00000038623.10	Tm6sf1	3.46814164356052	3.59118876720428	3.51872750656254	0.00510381369926662
ENSMUSG00000028106.14	Rprd2	1.73966828045433	1.96702707735151	1.58688050162468	0.255734943723181
ENSMUSG00000027316.16	Gfra4	1.4819751555176	1.39275125161582	1.35706857531305	0
ENSMUSG00000030084.12	Plxna1	3.54673746783791	3.58166737866246	3.59228439747426	0
