Geneid	Symbol	HFD_GElaS
ENSMUSG00000037712.18	Fermt2	0.300884155761604
ENSMUSG00000020917.18	Acly	0
ENSMUSG00000062761.8	Zfp512	0.625435347105193
ENSMUSG00000019718.9	L3hypdh	0.238448703367988
ENSMUSG00000025648.19	Pfkfb4	0
ENSMUSG00000037669.16	Ldah	0.152790760844242
ENSMUSG00000035834.12	Polr3g	0.157528981478968
ENSMUSG00000029238.12	Clock	0.298738575403352
ENSMUSG00000005312.16	Ubqln1	0.587537020912297
ENSMUSG00000078429.10	Ctdsp2	0.231610400138747
ENSMUSG00000042148.9	Cox10	0.640771880129087
ENSMUSG00000025791.19	Pgm1	0.472151190050368
ENSMUSG00000020053.19	Igf1	0.982449617155362
ENSMUSG00000030614.9	Tmem126b	0.144140280024396
ENSMUSG00000014226.11	Cacybp	0.461370230232928
ENSMUSG00000057469.9	E2f6	0.540966089683489
ENSMUSG00000037999.14	Arap2	0.137831423671966
ENSMUSG00000038335.14	Tsr1	1.12274329860069
ENSMUSG00000002741.10	Ykt6	0.22635935823534
ENSMUSG00000022757.20	Tfg	0.0989493813064477
ENSMUSG00000001755.13	Coasy	0.0372882843909048
ENSMUSG00000031422.17	Morf4l2	0.159011507365698
ENSMUSG00000038618.13	Rassf7	0.430931006573326
ENSMUSG00000021411.17	Pxdc1	0
ENSMUSG00000005683.9	Cs	0.0702732860598665
ENSMUSG00000039958.18	Etfbkmt	0.356131516400079
ENSMUSG00000026617.17	Bpnt1	0.0277971722255028
ENSMUSG00000022972.11	Cfap298	0.38187815996044
ENSMUSG00000031553.17	Adam3	0.785083655416553
ENSMUSG00000026623.17	Lpgat1	0.278282125884401
ENSMUSG00000050737.14	Ptges	1.18679445864454
ENSMUSG00000015176.12	Nolc1	1.01492868120593
ENSMUSG00000051579.11	Tceal8	0.106631929528298
ENSMUSG00000038425.19	Poli	0.622144379028532
ENSMUSG00000039768.17	Dnajc11	0.568557527761468
ENSMUSG00000075419.5	Dolk	0.488959112769589
ENSMUSG00000027879.10	Sec22b	0.176220472905799
ENSMUSG00000043411.16	Usp48	0.11331471142228
ENSMUSG00000028085.13	Gatb	0.0409847645476283
ENSMUSG00000020075.9	Ddx21	1.06072310691964
ENSMUSG00000079484.13	Phyhd1	0.157431971778474
ENSMUSG00000039640.8	Mrpl12	0.592276368822096
ENSMUSG00000024683.7	Mrpl16	0.121904151503306
ENSMUSG00000020385.17	Clk4	0.0236243143522603
ENSMUSG00000020952.11	Scfd1	0
