Geneid	Symbol	HFD_GElaS
ENSMUSG00000068114.8	Ccdc134	0.510065659874123
ENSMUSG00000022884.17	Eif4a2	0
ENSMUSG00000002489.17	Tiam1	0
ENSMUSG00000025232.9	Hexa	0.128366986037251
ENSMUSG00000058594.16	Fbh1	0.187099762563631
ENSMUSG00000068699.13	Flnc	0.59649903110578
ENSMUSG00000039661.15	Dusp26	0.386305881444934
ENSMUSG00000026273.14	Mterf4	0.158726067256988
ENSMUSG00000009035.16	Tmem184b	0.145205717899161
ENSMUSG00000021484.9	Lman2	0
ENSMUSG00000090523.3	Gypc	0.227849305971237
ENSMUSG00000020034.8	Tcp11l2	0.164242917091033
ENSMUSG00000002055.10	Spag5	0
ENSMUSG00000035530.14	Eif1	0.0559085776771503
ENSMUSG00000023755.11	Rhebl1	0.963682256172026
ENSMUSG00000019132.12	BC005537	0
ENSMUSG00000027435.9	Cd93	0.212678425447664
ENSMUSG00000006221.8	Hspb7	0.72860357580977
ENSMUSG00000053964.18	Lgals4	0.743522874472905
ENSMUSG00000090942.2	F830016B08Rik	1.86494339064301
ENSMUSG00000002289.17	Angptl4	0
ENSMUSG00000048371.9	Pdp2	0.149274968558236
ENSMUSG00000023034.8	Nr4a1	1.11625476286176
ENSMUSG00000022179.6	4931414P19Rik	0.0627663702820287
ENSMUSG00000043079.18	Synpo	0.303615901236414
ENSMUSG00000042246.6	Tmc7	0.147268327201125
ENSMUSG00000070803.7	Cited4	0.140638104729524
ENSMUSG00000044786.7	Zfp36	1.50673811380676
ENSMUSG00000013846.11	St3gal1	0.234260857368909
ENSMUSG00000024411.12	Aqp4	0.0588951585708452
ENSMUSG00000028967.11	Errfi1	0.738903023509489
ENSMUSG00000001420.14	Tmem79	0.165169975179082
ENSMUSG00000021591.9	Glrx	0
ENSMUSG00000020108.5	Ddit4	2.91279268840369
ENSMUSG00000033416.16	Gucd1	0.101187190937418
ENSMUSG00000044676.11	Zfp612	0.0251406750526522
ENSMUSG00000025352.7	Gdf11	0.340735547848215
ENSMUSG00000037822.13	Smim14	0.111696537757331
ENSMUSG00000005514.15	Por	0.0622731461937904
ENSMUSG00000020038.11	Cry1	0.552264105829345
ENSMUSG00000001424.15	Snd1	0.057665459958317
ENSMUSG00000002346.17	Slc25a42	0
ENSMUSG00000054978.4	Kbtbd13	0.26924076024418
ENSMUSG00000026003.6	Acadl	0.0489472513870742
ENSMUSG00000041777.13	Cir1	0.358964298798033
ENSMUSG00000032594.12	Ip6k1	0.622033774693454
ENSMUSG00000022270.17	Retreg1	0.311973918317456
ENSMUSG00000003476.17	Crhr2	0.33583689531462
ENSMUSG00000042249.12	Grk3	0.0190993853859582
ENSMUSG00000015357.11	Clpx	0.0686068052949734
ENSMUSG00000027367.17	Stard7	0.535104948669996
ENSMUSG00000063015.13	Ccni	0
ENSMUSG00000015127.15	Unkl	0.629743112392821
ENSMUSG00000056501.4	Cebpb	1.33467779721511
ENSMUSG00000074818.14	Pdzd7	0.0234777164735014
ENSMUSG00000040447.16	Spns2	0
ENSMUSG00000078515.5	Ddi2	0.995187964031403
ENSMUSG00000020925.17	Ccdc43	0.266615846222848
ENSMUSG00000032010.16	Usp2	0.261649333800269
ENSMUSG00000042515.14	Pwwp3b	0.658041659979402
ENSMUSG00000029064.16	Gnb1	0.00312325266583524
ENSMUSG00000003031.15	Cdkn1b	0.0804739936010605
ENSMUSG00000044068.8	Zrsr1	0
ENSMUSG00000027111.17	Itga6	0.0717340128582727
ENSMUSG00000024854.5	Pold4	0.348338427117936
ENSMUSG00000026819.16	Slc25a25	3.09360637192282
ENSMUSG00000003526.13	Prodh	0
ENSMUSG00000002032.18	Tmem25	0
ENSMUSG00000013076.18	Amotl1	0.220380007076234
ENSMUSG00000026473.17	Glul	0
ENSMUSG00000024778.14	Fas	1.15103271595224
ENSMUSG00000020453.18	Patz1	0.0560344777670689
ENSMUSG00000043733.15	Ptpn11	0.221173881282106
ENSMUSG00000057101.9	Zfp180	0.136385695538799
ENSMUSG00000078139.4	AK157302	0.498235361557159
ENSMUSG00000025969.16	Nrp2	0.0907875677558984
ENSMUSG00000020937.15	Plcd3	0.911661200673562
ENSMUSG00000001138.14	Cnnm3	0.450673215380909
ENSMUSG00000021224.16	Numb	0.22733523643413
ENSMUSG00000027274.17	Mkks	0.241279453481623
ENSMUSG00000031924.5	Cyb5b	0.274988677169704
ENSMUSG00000022594.15	Lynx1	0
ENSMUSG00000034994.11	Eef2	0.143343055202311
ENSMUSG00000087408.11	Cers1	0.607361688393389
ENSMUSG00000074207.11	Adh1	0.378876130847314
ENSMUSG00000024805.17	Pcgf5	0.018220786823486
ENSMUSG00000032479.16	Map4	0
ENSMUSG00000039156.20	Stim2	0.735349797786915
ENSMUSG00000038848.15	Ythdf1	0.042306639572993
ENSMUSG00000042050.9	Dync2i1	0
ENSMUSG00000046916.10	Myct1	0.846102277913908
ENSMUSG00000035799.7	Twist1	0.316908042670612
ENSMUSG00000051043.17	Gprc5c	0.530458284153712
ENSMUSG00000052374.17	Actn2	0.501003416257318
ENSMUSG00000018425.19	Dhx40	0
ENSMUSG00000056938.17	Acbd4	0.516581427851711
ENSMUSG00000110353.2	Gm33543	0.248356544192314
ENSMUSG00000022272.18	Myo10	0
ENSMUSG00000040283.15	Btnl9	0.629050117871623
ENSMUSG00000025938.17	Slco5a1	0.255382931036546
ENSMUSG00000028403.16	Zdhhc21	0.0368225577423888
ENSMUSG00000077450.14	Rab11b	0.00844554057183966
ENSMUSG00000008855.18	Hdac5	0.2023243147311
ENSMUSG00000029580.15	Actb	0
ENSMUSG00000008435.16	Rdh13	0.148263416585389
ENSMUSG00000020099.9	Unc5b	0.194622172718721
ENSMUSG00000013150.16	Gfod2	0
ENSMUSG00000025579.15	Gaa	0
