Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000044379	PDCD5	0.394118052408441	0.00297935992509032
ENSMFAG00000041235	GPR137	0.355228336977116	0.00305216609859019
ENSMFAG00000039149	RCOR2	0.793974873410194	0.00300994810640864
ENSMFAG00000033192	TMTC1	-0.816206740769455	0.00320657600433106
ENSMFAG00000034673	ZNF274	-0.47789976480847	0.00320657600433106
ENSMFAG00000041587	GABPA	-0.25915846974596	0.0031532934940064
ENSMFAG00000003292	ABCA7	0.561688692764009	0.00337842203123339
ENSMFAG00000027665	""	0.630149528054639	0.00335300835559739
ENSMFAG00000031012	INTS6L	0.37912173222393	0.00337842203123339
ENSMFAG00000001117	GNAI1	-0.57264674151594	0.00335300835559739
ENSMFAG00000024874	SMG8	-0.347660135072389	0.00337842203123339
ENSMFAG00000003938	APCDD1	-0.853197549007088	0.00338829830829434
ENSMFAG00000032927	CHKA	0.373136478377469	0.0036824188259611
ENSMFAG00000041565	IFT172	0.385762661991381	0.00374073943952216
ENSMFAG00000033749	MAP4K2	0.448634378673025	0.00382505867087884
ENSMFAG00000032765	SOX13	-0.648988092235601	0.00374073943952216
ENSMFAG00000039704	SHPRH	-0.265719837378929	0.00382505867087884
ENSMFAG00000003817	ARRDC2	-1.95075460363014	0.00382505867087884
ENSMFAG00000039236	TAF1D	0.397377610692366	0.00382505867087884
ENSMFAG00000056607	""	-0.413207937492637	0.00384866932204445
ENSMFAG00000043584	UNC5A	-0.559259539295444	0.00390745512191569
ENSMFAG00000043530	USP1	-0.26110727310886	0.00382505867087884
ENSMFAG00000001340	GTF3C6	0.374222455025348	0.00382505867087884
ENSMFAG00000041226	SNRK	-0.453936427277275	0.00382639953780017
ENSMFAG00000035361	ADIPOR2	-0.54202132355304	0.00384866932204445
ENSMFAG00000065123	""	0.882160920233675	0.00390745512191569
ENSMFAG00000045023	""	0.423704680150871	0.00384866932204445
ENSMFAG00000033885	HDAC10	0.604328901442859	0.00401758071232917
ENSMFAG00000042842	FURIN	-0.335982314962447	0.00395981518636138
ENSMFAG00000041042	SIN3A	-0.355141183996026	0.0039876195885478
ENSMFAG00000003800	SLC25A44	-0.250180237432562	0.00401758071232917
ENSMFAG00000001485	MARF1	-0.251984338363468	0.0039876195885478
ENSMFAG00000040932	PYCR1	0.868142280751408	0.00421157179996473
ENSMFAG00000045143	PITX3	-0.749243085305498	0.00432130784722503
ENSMFAG00000038243	ZNF551	-0.486836088275948	0.00401758071232917
ENSMFAG00000038550	STK11IP	0.279264777328188	0.00421118319887995
ENSMFAG00000063424	RAB30	-1.06253170240819	0.00421157179996473
ENSMFAG00000035497	PFKFB3	-1.8710636388573	0.00432223439589642
ENSMFAG00000051499	""	-0.649810101103902	0.00476131808937836
ENSMFAG00000034681	TRMT13	0.401966221091514	0.00479603830810744
ENSMFAG00000039630	IREB2	-0.257525601287141	0.00469829397207005
ENSMFAG00000031954	SLC25A27	0.439775973891602	0.00469829397207005
ENSMFAG00000045499	TTC31	0.403802001675978	0.00476131808937836
ENSMFAG00000031609	RBM5	0.320855052655968	0.00476131808937836
ENSMFAG00000024879	TGFB3	0.823666985421174	0.00476131808937836
ENSMFAG00000038893	NR1D2	-0.755489060917202	0.00475002951885874
ENSMFAG00000033216	TUBGCP3	-0.326454196245855	0.00476131808937836
ENSMFAG00000041155	REXO2	0.442334895939257	0.00476131808937836
ENSMFAG00000043734	HAUS2	-0.25624617890846	0.00482225535075
ENSMFAG00000037339	""	0.3976603185303	0.00494645032005217
ENSMFAG00000052417	GNRH1	0.551436742307885	0.00495277545776491
ENSMFAG00000031413	MAP11	0.397955562950016	0.00513497326059365
ENSMFAG00000033397	DPAGT1	0.317302363801361	0.00513497326059365
ENSMFAG00000052548	TIMP4	-1.02980945528673	0.00504977077498043
ENSMFAG00000033745	SRRT	0.254758713535991	0.00504224826702765
ENSMFAG00000036189	KLF10	-0.814549040239384	0.00513497326059365
ENSMFAG00000003867	ACER2	-0.901999468481036	0.00511253062710573
ENSMFAG00000006665	TMA7	0.414832928534196	0.00511253062710573
ENSMFAG00000035180	PDK4	-3.23906780832296	0.00522315500491631
ENSMFAG00000044770	TYK2	0.294831559451693	0.00516330673669014
ENSMFAG00000031398	TOR1AIP1	-0.547451536133005	0.00513497326059365
ENSMFAG00000036356	CAD	0.474812769495862	0.00522315500491631
ENSMFAG00000054701	DNAJB9	-0.462396461765139	0.00513497326059365
ENSMFAG00000042892	RUSC1	0.413963607259764	0.00521285205453958
ENSMFAG00000032188	OGA	-0.391098414917935	0.00522315500491631
ENSMFAG00000045628	STRC	0.411241156783358	0.00527404061887008
ENSMFAG00000040724	GABBR1	0.350623909732497	0.00527404061887008
ENSMFAG00000045247	SDCCAG8	0.280618944271779	0.00522315500491631
ENSMFAG00000036109	TMEM30A	-0.235631111759237	0.00522315500491631
ENSMFAG00000041149	""	-0.444172998823356	0.00522315500491631
ENSMFAG00000058207	NME1	0.481787911736078	0.00555131008205114
ENSMFAG00000053446	""	0.823512572197831	0.00527404061887008
ENSMFAG00000001130	TEP1	0.356620212911829	0.00533989590398915
ENSMFAG00000033013	SAMD8	-0.652250455717886	0.00527404061887008
ENSMFAG00000035433	ZNF496	-0.401505310282556	0.00587371646712131
ENSMFAG00000002018	CASD1	-0.31327343968059	0.00555131008205114
