Geneid	Symbol	GElaS
ENSMFAG00000060663	""	0.684843917483161
ENSMFAG00000034448	IL17RD	0.442841313470283
ENSMFAG00000041925	MPPE1	0.0232288640897577
ENSMFAG00000002717	""	0.0639159098812738
ENSMFAG00000038643	SLC16A14	0.401146250125255
ENSMFAG00000035505	HK2	0.346712051191541
ENSMFAG00000041406	ZSWIM8	0.0260059249804272
ENSMFAG00000033659	PIK3C2A	0.556555218200181
ENSMFAG00000045156	PIK3CA	0.665585382684446
ENSMFAG00000031508	TIMM21	0.140596668051376
ENSMFAG00000035743	SCNN1A	0
ENSMFAG00000042842	FURIN	0.671251432070079
ENSMFAG00000034454	ZNF160	0.229732350312159
ENSMFAG00000000267	ABRAXAS1	0.220195743525959
ENSMFAG00000057374	ITPRIP	0.503091698006131
ENSMFAG00000038603	GATA2	0.633119371479113
ENSMFAG00000034123	MMP15	0.70031595764771
ENSMFAG00000001396	PHF2	0.388021630611993
ENSMFAG00000034129	""	0.372016077748017
ENSMFAG00000030308	YAE1	0.393610175347826
ENSMFAG00000039034	PCIF1	0.44276435324861
ENSMFAG00000038155	FGD6	0.146560142637467
ENSMFAG00000045575	OPA3	0
ENSMFAG00000037628	BANP	0.471591654397045
ENSMFAG00000000538	USP22	0.223114388280743
ENSMFAG00000033745	SRRT	0.508007908563191
ENSMFAG00000002967	IGF1R	0.585885289450883
ENSMFAG00000033997	LAMC1	0.0635988615980007
ENSMFAG00000036904	""	0
ENSMFAG00000032799	RPS19BP1	0.296347754736457
ENSMFAG00000043761	TPRKB	0.362520282212773
ENSMFAG00000001662	SH2B1	0.41016401764746
ENSMFAG00000044334	AFAP1L1	0.873106895556583
ENSMFAG00000002046	TMEM79	0
ENSMFAG00000034289	TNFRSF6B	0.572855041983467
ENSMFAG00000045193	KBTBD2	0.563163450108926
ENSMFAG00000040661	WWC3	0.259404901841623
ENSMFAG00000000142	TMCC3	0.331955902628052
ENSMFAG00000039061	NDUFB1	0.816019215880786
ENSMFAG00000032577	TADA1	0.0766675379760254
ENSMFAG00000027670	FLAD1	0.0552213919675366
ENSMFAG00000062095	ZNF568	0.284092791281263
ENSMFAG00000042284	CFLAR	0.636638716636072
ENSMFAG00000037104	DNAJB14	0.317747809447484
ENSMFAG00000045666	SEMA4C	0.343053318179892
ENSMFAG00000045360	AP3M1	0.096766486270227
ENSMFAG00000033307	DDIT4	1.58176233666161
ENSMFAG00000030578	""	0.216975764832146
ENSMFAG00000009745	VGLL4	0.315831346723277
ENSMFAG00000057826	TMEM123	0.305402350657381
ENSMFAG00000036687	ARID5B	1.49664128241635
ENSMFAG00000041829	MAU2	0
ENSMFAG00000032329	BACE2	0.0665615561316299
ENSMFAG00000040626	BMPER	0.00430349011037714
ENSMFAG00000032759	DYRK2	1.06823973265096
ENSMFAG00000030025	PRKCH	0.868537437660973
ENSMFAG00000039630	IREB2	0.507486330856747
ENSMFAG00000001189	DHRS12	0.488251901377088
ENSMFAG00000031600	TACC1	0.68637480361521
ENSMFAG00000045111	MAN2A1	0
ENSMFAG00000035341	GPR155	0.31769971471453
ENSMFAG00000038316	POMT1	0.531216926172092
ENSMFAG00000036796	EBF2	0.121080908715766
ENSMFAG00000003585	PKDCC	0.509322697188753
ENSMFAG00000041643	TMEM63B	0.452249953465659
ENSMFAG00000043042	INHBB	1.21323806205825
ENSMFAG00000038164	ITGA6	0.696598639120202
ENSMFAG00000045267	SP1	0.645595471180767
ENSMFAG00000028753	CCDC58	0.411599559776523
ENSMFAG00000033897	VANGL2	0.152876620931991
ENSMFAG00000055072	DENND10	0.00356535343326364
ENSMFAG00000045970	CDKN3	0.548064558298833
ENSMFAG00000046294	MPC2	0.110953270817371
ENSMFAG00000032320	SHE	1.09490147956695
ENSMFAG00000040545	MGST3	0.597741915878591
ENSMFAG00000008200	RUFY2	0.0293420423709177
ENSMFAG00000036100	""	1.8673079599047
ENSMFAG00000042977	FAM20C	0.114113178690171
ENSMFAG00000015518	WBP1	0.0275427314504834
ENSMFAG00000045862	""	0.961776137972008
ENSMFAG00000003467	FTSJ1	0.405001378596319
ENSMFAG00000036313	GPHN	0.401762798584108
ENSMFAG00000040034	RNF144A	0.395970779807695
ENSMFAG00000036742	THOP1	0
ENSMFAG00000001280	TXNRD3	0.0856093590098798
ENSMFAG00000003486	ZNF512B	0.41976169198957
