Geneid	Symbol	AdLibitum.log2fpkm.mean	Fast.log2fpkm.mean	Refeed.log2fpkm.mean
ENSMFAG00000039490	KLF11	1.65483733913179	2.87407389968039	2.04615136645921
ENSMFAG00000030480	HEXIM1	5.79114389764782	5.0602579019392	5.25561562488234
ENSMFAG00000000410	BROX	2.91337790583702	3.33741777430632	2.99293967554186
ENSMFAG00000002868	TUBG1	4.65251122527065	3.72465841426951	4.03312174563504
ENSMFAG00000033324	ANKRD37	3.65978627666685	2.44298388623762	2.56558250729676
ENSMFAG00000001195	""	3.49959062994529	2.99439923734296	3.19792420005263
ENSMFAG00000001255	USP35	2.1239533556651	1.40324863056352	2.09236280756752
ENSMFAG00000034435	MED25	3.73410504258025	4.33534225453006	4.02613386232799
ENSMFAG00000034078	PYROXD2	1.2648377204756	2.64418406983573	2.6057589274427
ENSMFAG00000042891	HMOX1	2.66439862827922	5.12517312239959	4.4647468232455
ENSMFAG00000041042	SIN3A	2.16089939681004	2.75091950182535	2.36616972610583
ENSMFAG00000001823	SEC14L1	3.66429298236868	4.20430097072397	3.82574853946368
ENSMFAG00000003159	TMX2	4.71794290115237	4.02331207724129	4.26989635093469
ENSMFAG00000045278	DDIT3	3.97584239669688	3.2501251845505	3.89297367779682
ENSMFAG00000016945	KLHL25	1.78931665750757	0.644648967091424	1.11523338551664
ENSMFAG00000000437	CAT	5.68273653172078	6.35326394080263	6.14612899411534
ENSMFAG00000043644	CD93	3.79725960476066	4.52992373831297	4.43281102592138
ENSMFAG00000032548	MT1E	4.48949613174396	5.75587711507812	5.47999885083148
ENSMFAG00000002482	MT2	4.73275850071729	6.00831258847885	5.64268182735232
ENSMFAG00000045951	TIA1	3.58767124367804	2.96045224208436	3.49886076283084
ENSMFAG00000038266	PLEKHH1	0.258398637983564	-1.07921933054837	-0.404341475672067
ENSMFAG00000031988	CPT1A	1.72118182498997	2.81775614937756	2.37689231787872
ENSMFAG00000002713	NOCT	2.39929917254545	1.59117030721544	1.68573588213926
ENSMFAG00000034496	ALAS1	4.20075891104923	3.34239260154622	3.70041190313508
ENSMFAG00000032288	DHX36	2.23435103742917	2.66789867416779	2.51730714794023
ENSMFAG00000060342	KCTD21	2.01726610902863	1.41469480173491	1.70174651683405
ENSMFAG00000041551	DCK	2.11541352364599	2.5592848690833	2.37113968403315
ENSMFAG00000044351	""	2.4543758896124	1.98878325945836	2.19394331412701
ENSMFAG00000042464	""	3.04976559262844	3.96494914555076	3.36125702174292
ENSMFAG00000039055	IAH1	4.81495150212023	4.37534237467673	4.6056227332311
ENSMFAG00000042663	DOCK9	3.42156397312385	4.02740410379087	3.6555632771062
ENSMFAG00000000476	KCTD9	3.42342825000807	3.74026887840916	3.61253351412384
ENSMFAG00000042774	BCL6B	2.44427098600914	3.23420119578821	2.88972926891963
ENSMFAG00000032021	NEDD4L	2.68836555567091	3.29291033433921	2.99419730379462
ENSMFAG00000041947	UBE4A	3.40482044767459	4.17540033447218	3.63033534513946
ENSMFAG00000029400	ASXL1	2.15570879498962	2.48352262107745	2.38936746198808
ENSMFAG00000041226	SNRK	3.34659227211219	3.94367613704878	3.473062780876
ENSMFAG00000038076	EPOR	0.376598767842813	1.25571701288152	0.960102796124803
ENSMFAG00000002103	CALCOCO1	4.69120967813672	5.25981980910047	4.95067585065043
ENSMFAG00000041079	DUSP7	4.14883690118806	3.55457935939759	3.65839557222895
ENSMFAG00000032736	MAST2	4.9555484070269	4.15255101526481	4.58140090733834
ENSMFAG00000003517	ANGPTL4	-0.68716203465175	2.02977504471499	0.105322354982571
ENSMFAG00000037339	""	2.81183791573327	2.24122955173496	2.67137366527393
ENSMFAG00000053349	""	0.621765969036323	1.38278519507293	0.622228199379239
ENSMFAG00000033158	CDK2AP2	4.2583812936393	3.8113552701691	4.04274959802025
ENSMFAG00000034066	LBR	3.01597310238624	3.54329350533943	3.28833794563259
ENSMFAG00000035493	MBD5	0.133349679645545	0.690722465885456	0.56972073923693
ENSMFAG00000011344	ZBTB22	1.69602972732663	2.46807460897696	2.32926199311768
ENSMFAG00000037503	ABCB8	0.411769717357843	-0.233582738937293	0.18527845330181
ENSMFAG00000036189	KLF10	4.8361760007302	5.90556882352556	5.0810635109141
ENSMFAG00000032249	""	0.289739298307568	0.800705954629695	1.04201281223013
ENSMFAG00000045023	""	6.67699425329994	6.17139109252922	6.59678172416403
ENSMFAG00000001009	DAZAP2	4.87269795473372	5.26551349031802	5.15696418643611
ENSMFAG00000033216	TUBGCP3	2.07440936165771	2.51863415800017	2.1609143134153
ENSMFAG00000000478	PCYT2	2.67262767596552	2.31209215541584	2.43398545402393
ENSMFAG00000045053	CBR1	4.60921259916436	4.17427674398871	4.34536869491457
ENSMFAG00000043750	CTDSP2	5.79457032926287	6.23705109335661	5.9875276223156
ENSMFAG00000043261	ZFYVE19	2.29753656194067	1.81209378546091	2.25485534599467
ENSMFAG00000043897	""	2.14817952532769	1.76431545959615	1.7197370198648
ENSMFAG00000036600	CREBRF	1.99697748944102	2.62264255532738	1.86084128722596
ENSMFAG00000039946	SLC30A1	1.51976458423812	2.36877478546516	1.71169481260461
ENSMFAG00000035820	C19orf44	1.19822148477373	0.652134290881657	0.976656755039371
ENSMFAG00000003392	NCSTN	4.06879932954266	4.38066179148113	4.20718325655329
ENSMFAG00000044993	ASAP1	1.78371070117047	2.42751755523377	2.19688505890947
ENSMFAG00000030946	ZNF426	2.20756201580694	2.65401330285091	2.28636320853223
ENSMFAG00000043666	OXNAD1	2.79088210664648	2.05137163590788	2.12240039579547
ENSMFAG00000001297	""	3.71610023257812	4.02072590323465	3.87647889453013
ENSMFAG00000044755	NDRG4	2.57462547697148	3.06894176947785	2.74740483892297
ENSMFAG00000041683	ALDH1A3	3.33357865131443	4.24394496980487	3.83451235728716
ENSMFAG00000041404	INTS13	2.84311437481618	2.48698551184663	2.5777537868871
ENSMFAG00000034097	CCDC50	2.83731913392535	3.13448882326173	2.92362689073721
ENSMFAG00000003010	CDK8	2.16871428542309	1.58551278078188	2.1183614072589
ENSMFAG00000031908	UTP15	1.59164995444945	1.14097037054753	1.06195547386023
ENSMFAG00000045418	EED	3.24433284945638	2.86011671712966	2.98207322740599
ENSMFAG00000041065	BTC	-0.463418047972808	0.704605372955706	0.220265760850519
ENSMFAG00000000557	TIMM8A	2.05444135560285	1.37159763677733	1.49827442172039
ENSMFAG00000034447	INPP5B	2.34810647927629	2.83949495055883	2.76187931817682
ENSMFAG00000001253	SP3	4.50434243229039	4.81277122292233	4.59097513401816
ENSMFAG00000002219	TTC8	2.40110310303309	2.99865629993497	2.6970759289042
ENSMFAG00000002302	MED9	2.9706100126682	2.47416362569628	2.49860391524928
ENSMFAG00000030804	NDUFAF4	4.38941583813035	3.76251377559331	3.94933261681443
ENSMFAG00000043658	TARS1	4.43889193023059	4.01192216959477	4.2705719187784
ENSMFAG00000035944	UGP2	6.27806204301415	5.7629549974902	5.93736114979665
ENSMFAG00000002425	RAPGEF5	1.14545341298127	2.30951447834909	1.31510959066241
ENSMFAG00000034327	PNPLA7	2.33360230123403	2.91976060217528	2.68939415384946
ENSMFAG00000002863	TSTD2	2.54339562950296	2.21055585187823	2.29755424689764
ENSMFAG00000031812	LMBR1	2.40969881238512	3.0296319458874	2.56944022264829
ENSMFAG00000042013	CPD	3.59389347303896	4.03608799104878	3.71308686284886
ENSMFAG00000001987	RHBDF2	1.1666476018219	1.7203181808922	1.56122856542906
ENSMFAG00000041875	PPP2R5B	4.27364340319927	3.92002402680318	4.10082046156952
ENSMFAG00000045160	PPP2R2A	3.78111333171444	3.43521477475443	3.43774707978296
ENSMFAG00000033692	FAM166A	0.459085472364338	-0.59648607714803	0.233142828103261
ENSMFAG00000029786	PQBP1	4.75969624655159	4.4077919875208	4.68148296143218
ENSMFAG00000063424	RAB30	3.17501077283048	4.41409164554501	3.31298360083652
ENSMFAG00000040578	LRP10	3.9551409141136	4.48455888222842	4.46873509253468
ENSMFAG00000043623	NCOA5	3.07748641490883	2.7534454764984	2.88561368126791
ENSMFAG00000030576	EIF2AK2	1.33571765979937	1.94035383128132	1.66926459724539
ENSMFAG00000042994	NEDD9	1.61499557224352	2.61650239485101	2.33848815100099
ENSMFAG00000064309	""	1.91005422748146	1.13151808884051	1.34719553726982
ENSMFAG00000036717	PECAM1	5.5892936356697	6.28954285914714	5.8850267490152
ENSMFAG00000003711	""	8.55652183384825	7.99272535029822	8.09089782217317
ENSMFAG00000030375	HBP1	4.99970799061394	5.35694181898856	4.98673713967335
