Geneid	Symbol	AdLibitum.log2fpkm.mean	Fast.log2fpkm.mean	Refeed.log2fpkm.mean	GElaS
ENSMFAG00000045003	TEK	4.16076768919418	4.38204798329787	4.34299361427999	0.015632378984327
ENSMFAG00000000416	CNST	2.33070895794488	2.40855791276932	2.38329463788932	0.00918354904662854
ENSMFAG00000002476	KIFC2	3.04109914778935	3.27291587844374	3.33103968007288	0
ENSMFAG00000033409	DPYD	2.85152998398498	3.02866395459355	2.93641015864087	0.0392267134643221
ENSMFAG00000040085	NADSYN1	2.80632578165097	2.72729076269436	2.80204742356258	0.0467100553998915
ENSMFAG00000001938	TEFM	3.12894961342797	3.04909374175021	3.14622701531291	0.0380434275616797
ENSMFAG00000032179	HID1	3.92505425970696	4.14752606866279	4.09778536762729	0.0197395869118081
ENSMFAG00000064741	SH3BGRL2	1.95466686249333	2.26918760830226	2.11670167627154	0.0392217195086566
ENSMFAG00000032567	RHBDL1	0.0826417346999008	-0.0398788665605217	0.384743479084811	0.0448116887997189
ENSMFAG00000039085	ZNF652	0.973499825799598	1.07561000925292	1.06188384644137	0.00229535212115729
ENSMFAG00000065130	""	2.3662583379268	2.4075833194525	2.33377445577161	0.00360936358679415
ENSMFAG00000002019	ULBP3	-0.353571636537341	-0.243141875948687	-0.197960838328514	0
ENSMFAG00000044022	OTUB2	1.04231489635537	1.13400683065432	1.03403552702296	0.0180566789194022
ENSMFAG00000065667	""	1.51617216260704	1.41225585284929	1.30990427908721	0
ENSMFAG00000032151	TNS2	5.72179573903814	5.88386180385184	5.66405935962159	0.118990917532717
ENSMFAG00000063599	""	-0.180190987061927	-0.184061822549862	-0.36078507993198	0.0018165409982993
ENSMFAG00000032279	STX8	3.60006679171821	3.51421852872982	3.45760063851036	0
ENSMFAG00000039675	SCFD1	4.44678419665241	4.35437150990117	4.3893872494391	0.0151981820300413
ENSMFAG00000045993	""	2.58528730386573	2.49112074178926	2.46522940166146	0
ENSMFAG00000042102	LDLR	1.88208548502156	2.38313037803421	2.86877970113664	0
ENSMFAG00000003365	""	1.66291379811344	1.618537822551	1.78813549848927	0.00643254279537088
ENSMFAG00000041631	RERG	4.64290200491303	4.85769392950711	3.99729117985165	0.231905638321356
ENSMFAG00000035159	RNF187	5.08310733199109	4.9832530084834	5.11404375084157	0.0731566210115237
ENSMFAG00000031934	CANX	6.42761703376536	6.33483811496857	6.41916551744902	0.0512727697144048
ENSMFAG00000003201	KHDC4	4.00351285555749	4.07903202692722	4.17410832142927	0
ENSMFAG00000002464	PANX1	0.724313823568701	0.963507650489188	1.01527040638597	0
ENSMFAG00000003888	""	2.19492892142581	2.27801943653799	2.25168356923243	0.0079382451577385
ENSMFAG00000000793	FBF1	3.99214998800362	3.89488536273392	3.89915556726267	0.00166522023074275
ENSMFAG00000042342	MATN4	3.01979288963871	3.44174254945498	2.75297229250544	0.24078587446601
ENSMFAG00000034668	ZNF514	0.590124100938903	0.6744133640934	0.540766245814365	0.0355878604924452
ENSMFAG00000038542	DYNLT3	3.99356545200101	3.87973497635991	3.83679516667654	0
ENSMFAG00000060694	""	0.0664207504654807	0.0135833305371977	0.298553547787957	0.00940607616541608
ENSMFAG00000033907	SERPING1	8.28686235017686	8.06584816173274	7.92938802633802	0
ENSMFAG00000033992	CDK9	4.63471461175646	4.72840741451127	4.67114933772893	0.0286122929185563
ENSMFAG00000034219	ATP1A1	6.52300885147766	6.64822631200518	6.52895728582162	0.0767031307237383
ENSMFAG00000038635	""	2.31313542141614	2.4489028869211	2.42560000923039	0.00633701536953028
ENSMFAG00000054397	""	1.06431768947733	1.19991703400138	1.09953137983127	0.019137752833821
ENSMFAG00000034605	PIGQ	2.32786980541498	2.41859584239663	2.42645935220171	0
ENSMFAG00000051607	""	3.42854627639575	3.34632585166309	3.42642487785334	0.0430439973166848
ENSMFAG00000030952	RPIA	3.26266277166568	3.38007933715494	3.30564464221936	0.0330995263726511
ENSMFAG00000032831	ARHGAP24	2.3396482307658	2.52101681889005	2.48844355195034	0.0087284066159902
ENSMFAG00000000647	PLCL2	1.51927335221033	1.67765037881358	1.66073666278314	0.00363835186224402
ENSMFAG00000059182	""	3.17359586797347	3.2426400374313	3.21259308192841	0.00252438051315094
ENSMFAG00000045226	FAM229B	2.47604449237035	2.58091410995507	2.29031124101333	0.059301812941122
ENSMFAG00000001975	NCKAP1	5.48150912446757	5.58143989767661	5.40065895285928	0.0895497125496539
ENSMFAG00000030935	SASH3	2.36680287030458	2.10524963329226	2.5851345007821	0.185473969881993
ENSMFAG00000059724	WFDC1	3.77248232382178	4.06349167148974	4.10439991643235	0
ENSMFAG00000036474	P2RY12	1.52091014328386	1.24588037749723	1.73384543151765	0.120782489812914
ENSMFAG00000008201	LCA5L	0.181125966888145	0.273674916604764	-0.0922354748000481	0.0605801949979514
ENSMFAG00000031911	SUPT20H	4.2413410483831	4.15001098216109	4.27776502827314	0.0711805920341836
ENSMFAG00000048362	VAMP3	6.66951572550055	6.56645853117237	6.48061669542828	0
ENSMFAG00000062098	TLCD5	0.554381210985933	0.747010736078836	0.562183234200625	0.0645886282635502
ENSMFAG00000039623	NPC1	3.84400466245039	3.98789555607857	3.86849024888009	0.0709245445206293
ENSMFAG00000003160	""	2.2107107936	2.28207927954796	2.25959834471953	0.0081790493439016
ENSMFAG00000030265	RTN3	6.2135798309625	6.07429195966417	5.99529667916976	0
ENSMFAG00000033176	RFX7	0.938165692986558	1.12094332178876	1.04055411260788	0.0208238530120885
ENSMFAG00000003312	PLK4	0.527193723329418	0.666302455336661	0.552098529793467	0.0292733709064814
ENSMFAG00000030906	PADI4	-0.0869538711777167	0.190926630621599	-0.500824363756107	0.0721284438555974
ENSMFAG00000055458	PCBP1	7.66302499253566	7.57702554637223	7.65662045675615	0.0491376565978316
ENSMFAG00000035602	CCT8	6.25279911153342	6.15731938884497	6.14245805448468	0
ENSMFAG00000025314	IDNK	2.5957259999518	2.49772299862793	2.39950690616557	0
ENSMFAG00000029556	IGLV3-19	-0.670273271130748	-0.782395592408298	-0.67274574751873	0.00999414083612402
ENSMFAG00000045083	CACNA2D1	3.3181983430584	3.53902936016547	3.23611327109033	0.121206402658949
ENSMFAG00000031957	ATF7IP2	1.39846545945566	1.52484314046816	1.3811873882273	0.0621467330422584
ENSMFAG00000042473	ZNF101	0.864507159281158	0.738452255763513	0.760004553792668	0.00759852882529581
ENSMFAG00000043652	""	5.29462956015959	5.54835374779318	5.07734051298462	0.238773421355029
ENSMFAG00000033397	DPAGT1	3.32911923880565	3.26390305706109	3.38228227592295	0.0516004184845065
ENSMFAG00000048540	""	0.293253376607296	0.154400905483541	0.435300050553517	0.066557355309989
ENSMFAG00000032053	ABAT	0.0767685094895777	0.221181452534854	0.0388522381750036	0.0241170760555037
ENSMFAG00000028795	SPATA9	1.19282844990268	1.23155404630706	0.933616323750169	0.00344267790537802
ENSMFAG00000043412	""	8.73124341527145	8.53740446246019	8.64004456378289	0.0465329126652855
ENSMFAG00000036517	FGF12	1.90098396407781	1.7253772915301	1.51328822053794	0
ENSMFAG00000003498	GPAT4	4.09598038641608	4.0301971036116	4.11460081795655	0.0489375930441186
ENSMFAG00000038178	SF3B6	4.52919419391924	4.43544309619729	4.53411297758722	0.0666053783493543
ENSMFAG00000039997	MYLPF	0.483893471140519	0.489451586951156	1.63565526776677	0.00140250682775645
ENSMFAG00000007668	ASIC2	-0.446092723298338	-0.41456377420252	-0.776633321528502	0
ENSMFAG00000056922	TPRG1	1.19714001211435	1.19609701359589	1.32379483942623	0
ENSMFAG00000030262	CNBP	7.1527242156552	7.06298407977319	7.10111435155994	0.0156339563334679
ENSMFAG00000033430	FBXL20	1.74253049788644	1.86556609661584	1.69175298751342	0.0579294508812339
ENSMFAG00000002778	""	2.45037732347388	2.19157469940768	2.5185311931909	0.0825632391179713
ENSMFAG00000038790	RBBP5	2.65400966504321	2.56946727538914	2.57014439540745	0.000134534157015243
ENSMFAG00000031497	FAM124B	0.573669504895336	0.390244380457599	0.925704028135738	0.0863073338580868
ENSMFAG00000061728	TMEM249	-0.236678367005899	-0.349886687251452	-0.0360355284135344	0.0289051828692676
ENSMFAG00000033363	IGSF1	0.21036048712161	-0.0402089713476863	-0.530039461510153	0
ENSMFAG00000003753	RFXANK	3.46803701043234	3.55907478393512	3.51319590883324	0.0186502250698203
ENSMFAG00000040074	RASL12	3.14051259798568	2.95523707226365	3.14127994885655	0.107446779722068
ENSMFAG00000019218	SCARA5	6.16406657674168	6.33761745167579	6.12270087293915	0.126823863419272
ENSMFAG00000030602	CCDC113	-0.160876017416299	-0.229014722469404	-0.150036117703626	0.000312375861921569
ENSMFAG00000028175	""	-0.334128797603147	-0.219727619007959	-0.264334592129699	0.0070858996110026
ENSMFAG00000001499	ALKBH4	2.62378163754407	2.51895557574912	2.55872477718941	0.0125451021279715
ENSMFAG00000047980	""	1.29712999372481	1.24706577058985	1.2968931894503	0.00588171419558346
ENSMFAG00000046345	SUCO	3.56684391628666	3.71734163843653	3.48155772495882	0.121491500366569
ENSMFAG00000030384	P2RY14	1.94817872261608	1.78634983496799	1.829248027243	0.00349875748809685
ENSMFAG00000044998	GALNT11	3.79366857857098	3.8795033605034	3.76067383282031	0.0654852351807802
ENSMFAG00000044275	ZNF555	0.43851926001328	0.526233473495084	0.442727777015553	0.0350390721382381
ENSMFAG00000043480	P2RY13	0.245857538080207	0.394860821757467	0.663544812845554	0
ENSMFAG00000030153	ACTL6A	3.17904103529932	3.0762918031024	3.18463876662926	0.0639501889457822
ENSMFAG00000026367	""	4.00326448307244	4.11768001250843	3.99896076866455	0.079058812912517
ENSMFAG00000043566	""	6.28679896952943	6.21377705548143	6.17453379151095	0
ENSMFAG00000033317	SUSD5	0.0200235119336655	-0.154202774124945	-0.259423525073891	0
ENSMFAG00000046131	RXYLT1	2.52085080168852	2.62967914689457	2.54367618900865	0.0367633212709845
ENSMFAG00000033195	CHST1	2.45631628967057	2.66407587518544	2.54153542506565	0.0458567983683155
ENSMFAG00000030028	MYADM	5.80200452921263	6.05315528198719	5.99965482808147	0.0209287716649336
ENSMFAG00000020521	""	1.50300162413348	1.62186179881542	1.48814599465777	0.058696046015624
ENSMFAG00000002997	ALG2	2.96309525031917	2.86765846166217	3.09577705858051	0.102248047735607
ENSMFAG00000044128	RPLP0	8.83736641541977	8.75131836925828	8.82218668945199	0.0363097724999265
ENSMFAG00000033481	CCDC3	5.94322518112966	5.63458298620444	5.53928696269975	0
ENSMFAG00000000074	FYN	4.82952768175204	4.9238709203207	4.86748052887669	0.0276254037861987
ENSMFAG00000065033	SSR3	6.45918409447364	6.360395992409	6.30801011447165	0
ENSMFAG00000034131	CTNNB1	6.61103644465553	6.68677439852796	6.5481342032322	0.065046005979188
ENSMFAG00000054442	""	0.407784398714781	0.577757354909372	0.558388274146422	0.00235291246160538
ENSMFAG00000056762	""	0.435708081872234	0.56474641496337	0.432845903247137	0.0275474596225204
ENSMFAG00000042361	ALKBH6	0.724744497448657	0.809067053932662	0.694720373896173	0.0292173717130508
ENSMFAG00000064423	""	0.907559161805311	0.826765478350568	1.20252151986052	0.0334914177249527
ENSMFAG00000039013	CCND1	4.26158508029655	4.45342384890842	4.15318800319911	0.158090447145721
ENSMFAG00000035650	MAN2A2	4.07213017643223	4.22327915982105	4.1380968751203	0.0401222940274394
ENSMFAG00000057330	""	3.69338445480522	3.89543460852772	3.95866287512849	0
ENSMFAG00000040319	USP30	2.26772027637758	2.33762313888857	2.25855339175408	0.0400128037897847
ENSMFAG00000041994	LRRC20	1.50627400011084	1.18720890719175	1.55101478352254	0.151776087889306
ENSMFAG00000033736	PARVB	3.89535841471338	3.77521189997976	3.90423916223476	0.0789506668005586
ENSMFAG00000035649	MEDAG	7.11574702746942	7.35961068106507	6.69424470508806	0.276635937980545
ENSMFAG00000041212	CPSF2	2.9464560918479	2.87704389061046	2.8337915154615	0
ENSMFAG00000054255	""	3.41705220880143	3.27887420201986	3.23331429029943	0
ENSMFAG00000044500	KCNK13	-0.161896065678499	0.167614515752096	0.744283257261179	0
ENSMFAG00000002856	""	5.73234409167309	5.59561451423586	5.73645103304007	0.0945503365656938
ENSMFAG00000003977	SLC6A3	1.65316565813859	1.22581432847383	1.14428685342554	0
ENSMFAG00000000941	RGS22	0.71961971215958	0.908965522647964	0.473357899307827	0.088722894481906
ENSMFAG00000040502	MAB21L1	0.956043216646985	1.11405373770817	0.670615664755449	0.0171174347842568
ENSMFAG00000042638	PIWIL1	0.445691043270781	0.566998444649423	0.398820458392314	0.026063104024583
ENSMFAG00000003352	XRCC6	6.65839575424385	6.59903252384286	6.57729189440758	0
ENSMFAG00000031499	TMEM87A	4.20297369368947	4.35268495251565	4.24006099505189	0.0582378067451138
ENSMFAG00000039146	""	0.774150418332925	0.661968485217372	1.01713864518708	0.0198323130586559
ENSMFAG00000002705	BZW2	4.49825742440347	4.65654579353495	4.82001429082615	0
ENSMFAG00000007135	PARD6B	1.57106515783913	1.2939436028419	1.03528908852283	0
ENSMFAG00000031345	MMP17	2.45040780534811	2.158412224323	1.77283562316399	0
ENSMFAG00000037858	PLBD1	5.91808181983288	6.03733823767264	6.11699718351566	0
ENSMFAG00000039905	URB2	1.54711818204515	1.66260404296529	1.74418664294432	0
ENSMFAG00000032258	CFI	4.5787205930887	4.25606533195418	4.36915201495959	0.0463454916210673
ENSMFAG00000008385	LIPT1	1.64424099009104	1.56811304701032	1.73819430975881	0.0396672373800366
ENSMFAG00000045971	""	5.08621246327693	4.93988993793047	5.1141240218327	0.104130287301812
ENSMFAG00000002609	MFAP3	3.23262094942011	3.32652651939361	3.27641697844464	0.0220733989257091
ENSMFAG00000004333	""	3.44855234781432	3.30125771587789	3.58230697642352	0.139742133134443
ENSMFAG00000056877	""	3.91515168475218	3.83017199286137	3.79164758170967	0
ENSMFAG00000045514	BORA	1.651058107066	1.54331376342373	1.69832353589985	0.04817665674646
ENSMFAG00000045583	RAB3IL1	3.1630613929835	3.29688149264759	3.46479951958652	0
ENSMFAG00000036303	SPAG16	2.82907876367324	2.7221605679773	2.54800669897989	0
ENSMFAG00000043524	NAGK	5.52128810389375	5.42423301385125	5.606766871583	0.0917557984733467
ENSMFAG00000017885	SFN	1.71268836605334	1.66158630348857	1.24998574559867	0
ENSMFAG00000035574	""	2.48866340122715	2.62433314169951	2.57980947669601	0.0172515185638892
ENSMFAG00000045254	IL15RA	2.064568515482	1.88349292076627	2.1655532717862	0.12897679589591
ENSMFAG00000001725	MCOLN1	3.40466254469925	3.26685292186302	3.40493528497541	0.0916563339323465
ENSMFAG00000050624	HRH4	0.729904196218609	0.622745512286739	0.551085401421443	0
ENSMFAG00000045179	TRIM6	2.0876660148638	1.90877581892352	2.09902053495322	0.0695881529155372
ENSMFAG00000041330	INCA1	0.460687981972506	0.547166779780378	0.514274392104291	0.00243148051788384
ENSMFAG00000038400	""	5.25173415185625	5.36115094643794	5.14177075759943	0.109519826376768
ENSMFAG00000057488	""	1.04857394103871	1.26821494019047	1.06952268177846	0.0273596448124402
ENSMFAG00000044353	MANF	6.13216031064511	5.97569049149889	6.33266292467931	0.175368895450815
ENSMFAG00000022094	ZFP82	1.39378940453771	1.28510289484687	1.35681876886911	0.0227672180388798
ENSMFAG00000042528	LGI4	3.92680634226261	3.66855888753943	3.8257684439321	0.0758473766007279
ENSMFAG00000061419	NKX3-2	1.71726547370016	1.48259731089946	1.78939777812526	0.122138280878618
ENSMFAG00000034240	PNPLA4	0.30012445770078	0.196779081099327	-0.0332026179666521	0
ENSMFAG00000001804	SLC10A4	0.367434841104232	0.26236543603777	0.329420611974301	0.00895667159575494
ENSMFAG00000036903	PMS1	1.46484320829355	1.38886187531318	1.62457457913343	0.071057320304852
ENSMFAG00000003010	CDK8	2.35000129418634	2.25173124753312	2.49904166392035	0.0950531825898219
ENSMFAG00000048188	""	3.35690371339958	3.44525179553291	3.44210360613241	0.00114694089836255
ENSMFAG00000031199	CCNDBP1	3.70928014836393	3.60459059065419	3.54726089080812	0
ENSMFAG00000034233	DDX39B	6.56442460470576	6.64577174368573	6.68348758452461	0
ENSMFAG00000024602	""	5.66475298226452	5.90023149188724	5.96528994365301	0
ENSMFAG00000046336	ZNF131	2.80234486254408	2.87594284463965	2.83399771652302	0.0185495146769035
ENSMFAG00000036042	""	0.581045460820785	0.497115743775609	0.76776182739827	0.0244393675125102
ENSMFAG00000060242	MRPL50	3.8340865578702	3.74789801907601	3.71198455357083	0
ENSMFAG00000060811	""	2.1565122866183	2.21265642805491	1.99950591476429	0.00144578146021128
ENSMFAG00000037137	""	3.67840884237903	3.59920240485974	3.63585235717548	0.0151741953136998
ENSMFAG00000037707	CGA	0.32942990179583	0.451854863171471	0.985561186945342	0
ENSMFAG00000030715	""	0.909878614688276	0.99921992654085	0.95814651828397	0.00478901130476775
ENSMFAG00000045372	TMEM225B	0.349663031576978	0.400067023049052	0.00168304861160345	0.0113548824388218
ENSMFAG00000041431	NDUFAF1	3.47164413341877	3.37964750330182	3.36460686263497	0
ENSMFAG00000065054	""	2.68105430279174	2.51416510598363	2.65607768391367	0.0540013692586736
ENSMFAG00000003982	PLPP5	3.34689399995623	3.54401256877969	3.66488802880243	0
ENSMFAG00000034264	KCNQ4	0.900797302017138	1.05117492125821	1.25775067662787	0
ENSMFAG00000003026	KCTD17	3.78889735937556	3.69395092723088	3.77491907892085	0.0450988579760898
ENSMFAG00000023099	ZNF41	1.38996969579313	1.48494960758582	1.45828903921001	0.00624654898235181
ENSMFAG00000030993	ANKFY1	3.33273394206098	3.42254496089005	3.46482722598309	0
ENSMFAG00000028707	FAM161A	0.175759978344951	0.269325628894042	0.182478235236942	0.0194518544668335
ENSMFAG00000046091	RBM19	2.08895299759048	2.22181326389542	2.25858278593679	0
ENSMFAG00000044235	EFEMP1	7.87569717493154	7.99831006679579	7.97983086168545	0.00655803293983435
ENSMFAG00000001162	PON2	5.15168798465091	5.02611271035568	4.96836252733963	0
ENSMFAG00000000587	""	1.57513958828496	1.59899001618958	1.92618266632666	0
ENSMFAG00000027141	SEMA4F	1.46995690984417	1.35028265153914	1.21736509813599	0
ENSMFAG00000001603	MMP21	0.0553967316981659	0.114708748492951	0.130661025742744	0
ENSMFAG00000023786	DNMT1	3.0155527941829	3.1482027196978	3.2905017476191	0
ENSMFAG00000000774	MLH1	1.91744816216521	1.81781484222518	1.68903205865676	0
ENSMFAG00000002555	TBC1D5	3.69225495089327	3.83332853533838	3.70288080793932	0.0816463760405176
ENSMFAG00000031917	""	4.04962825587328	4.22242053696066	4.08661040582896	0.0757935917533619
ENSMFAG00000031717	GMEB1	1.55965710969482	1.65322843435287	1.71045414187562	0
ENSMFAG00000031735	MAML2	2.17909529068054	2.29964091855467	1.99698940308596	0.121216727874057
ENSMFAG00000020573	ARMC1	4.01220103605487	3.91780895867094	3.86113873700097	0
ENSMFAG00000044770	TYK2	3.48790735236371	3.38928165888684	3.51384086910428	0.0705988879348239
ENSMFAG00000034284	TWSG1	3.80858546200349	3.89935015041982	3.65781680855676	0.101058814321201
ENSMFAG00000045259	FAM193A	2.75392796524237	2.84582558830344	2.86964937237044	0
ENSMFAG00000037311	ZNF670	0.834535277616137	0.764724529657109	0.707332970538853	0
ENSMFAG00000039525	SLC46A1	2.15204516492379	1.99028408380811	2.28611994022142	0.100637146587222
ENSMFAG00000031561	HNRNPA1	7.88961977923289	8.00195529568878	7.89888212718202	0.0577088212588443
ENSMFAG00000001389	PI4KA	3.70821346384723	3.78445987533994	3.7282975455626	0.0296082766852697
ENSMFAG00000001556	CCDC103	0.567036351749607	0.547529101902674	0.419993348157262	0
ENSMFAG00000032264	""	0.421874066517772	0.583431706954056	0.454898923957637	0.0200603006531753
ENSMFAG00000041807	MAPK7	2.34947700288701	2.45856033575635	2.46246569700202	0
ENSMFAG00000041130	KCTD13	2.05766045459448	1.95982752444421	2.0096951331859	0.0131607433314834
ENSMFAG00000002436	ZWINT	0.852636685159352	0.683285214192356	0.879426252648647	0.0393437713456142
ENSMFAG00000002094	MIA3	3.45305034026297	3.53501156801805	3.48778713656312	0.0218647800332126
ENSMFAG00000044454	""	1.56887647044536	1.67779271457649	1.66646978925737	0.00279279288005577
ENSMFAG00000032659	""	2.70950961873242	2.797726203418	2.84533932242362	0
ENSMFAG00000031784	NECAP1	3.40363906119359	3.48400001555967	3.50901860948883	0
ENSMFAG00000045668	CTSL	6.5045297214933	6.70085597849621	6.89002819929801	0
ENSMFAG00000040165	NELL2	0.407181324329449	0.67082978398516	0.0826280245379762	0.155006849707326
ENSMFAG00000019863	RNF130	5.97684025658923	5.83645669587746	5.93645709814748	0.0506511993491484
ENSMFAG00000027825	EFHB	0.120811848386218	0.219064699849635	0.0531942591779105	0.0206604882942992
ENSMFAG00000039411	NRG3	0.199236335826324	0.500655356313897	0.13715038538115	0.0486443561644739
ENSMFAG00000003729	AGA	3.1066689767944	3.03479073411888	3.05827918635101	0.00942563799879945
ENSMFAG00000002290	CTSW	1.57551351055327	1.22420912213902	1.48923181959784	0.0824881306383014
ENSMFAG00000003385	PCDHB4	1.29929264211513	1.41062075781154	1.33247387239691	0.0169336500291979
ENSMFAG00000044324	SLAMF8	0.286855557343347	0.159565357334021	0.72669796466686	0.0803084363703195
ENSMFAG00000003204	CENPH	0.691185939113086	0.692216211702847	0.441186190194177	0.00064194072115174
ENSMFAG00000040577	KCNAB3	1.41184136377936	1.6842983172193	1.53592351962034	0.0417374363073471
ENSMFAG00000036390	STX1A	1.62323154746056	1.50203599039386	1.67854797364556	0.0560247156919305
ENSMFAG00000064980	""	2.633556022668	2.51142346978037	2.42655490323837	0
ENSMFAG00000001283	MCCC2	2.78615540067535	2.65622579154952	2.48679755702608	0
ENSMFAG00000037813	EIF4ENIF1	3.15325182867703	3.23676045213413	3.16678216783183	0.0369282462005064
ENSMFAG00000037632	DNAJC25	3.5397306679315	3.43175541178795	3.5751848664678	0.0725332842155727
ENSMFAG00000033631	LRRC73	0.0771873123165935	0.147398909108533	0.0839415049615203	0.00306451973123994
ENSMFAG00000022085	LAPTM5	6.10630283674171	5.83793713722962	6.19426869883195	0.19256722689602
ENSMFAG00000032441	SCN1B	5.43553483508469	5.2401925700164	5.53087112352062	0.156960077388087
ENSMFAG00000006033	RHOG	4.66404769548177	4.5225358851916	4.74372205395415	0.11123543602754
ENSMFAG00000063452	TENT5C	2.54242856011741	2.29637083442937	2.21337352674743	0
ENSMFAG00000014923	DSG2	1.09260549738796	1.71606893028841	0.91931518407647	0.376080631257945
ENSMFAG00000044068	RCCD1	2.96086091846311	2.85892722152584	2.77966572174586	0
ENSMFAG00000031040	DTNA	1.24493773245457	1.37853989057691	1.24530723638178	0.0501802843313809
ENSMFAG00000003558	""	3.73362776279507	3.99318101974368	3.85370563524316	0.0408353349823233
ENSMFAG00000040381	CHAC2	0.9543920200729	0.872601423236146	1.09415684995359	0.0207636585833081
ENSMFAG00000031378	TBC1D2B	3.60009757750135	3.73444791408039	3.67243674519542	0.0265721949031756
ENSMFAG00000043580	RFTN1	4.24476771448252	4.0560449321724	4.1340605902382	0.0324096439396137
ENSMFAG00000000703	STK40	4.94570924442467	4.83582938881384	4.99255141554738	0.0830581712873965
ENSMFAG00000042586	LCLAT1	0.00850758492352675	0.105051491747762	0.168340938231791	0
ENSMFAG00000036714	CACNA1F	0.918516216381527	1.14921804632986	1.02979716812268	0.116223163903038
ENSMFAG00000052628	""	3.24891566236075	3.15708938852377	3.41828181591146	0.0475924506191516
ENSMFAG00000030440	TAOK2	2.99047369598169	3.08562420381963	3.14130578676367	0
ENSMFAG00000030568	ENC1	2.65638915967969	2.38882134423415	2.65733494960778	0.1112585597336
ENSMFAG00000044876	GLB1L2	0.222751080179521	0.384683850764375	-0.125365526337942	0.0867390056112969
ENSMFAG00000065124	LDLRAP1	5.37000415989637	5.18316880081167	5.0906227190268	0
ENSMFAG00000016846	TBXAS1	1.86961908202814	1.75666476028994	1.90495914624996	0.0505648318727869
ENSMFAG00000046043	PAQR4	1.94003518481692	1.79909494660353	2.24361070095455	0.106407754766435
ENSMFAG00000038555	JAM3	4.07482026383903	4.16477644375293	4.04966968311229	0.0607280283291831
ENSMFAG00000031027	SH3BGRL	6.37278239176805	6.20808726399764	6.37253200676633	0.110461656572327
ENSMFAG00000042264	KCNIP3	2.48016317562742	2.35778676131061	2.51058605717057	0.085749568621782
ENSMFAG00000064851	""	0.538467047964269	0.445771519113616	0.504086229544976	0.0143756720145908
ENSMFAG00000036104	P3H2	2.684774538538	2.83803028757255	2.74368622967508	0.0390012663878986
ENSMFAG00000038604	CERS2	5.94835106257653	5.86165011984233	5.77307936982516	0
ENSMFAG00000060778	""	2.53664987490859	2.63668952652419	2.65023282666661	0
ENSMFAG00000050681	GSTO2	0.98428084829541	0.921091348903804	0.900267776159902	0
ENSMFAG00000052755	""	2.12915852243809	2.2020614785518	2.31396355998365	0
ENSMFAG00000001112	JADE3	0.798372133766663	0.905359312828154	0.792056542499565	0.0404551773626472
ENSMFAG00000044369	EFCAB11	-0.214784744199073	-0.122258328474782	-0.166360280430705	0.00494564807000875
ENSMFAG00000044778	OSBPL11	4.12162462475105	4.34040283853955	4.24411889156572	0.0411868455986398
ENSMFAG00000042121	RDH8	0.316986597903772	0.269339933498671	0.136962122943443	0
ENSMFAG00000037173	CCRL2	0.438885140604362	0.674598562138263	0.825119725455379	0
ENSMFAG00000036666	NFKBID	1.07467134114236	1.33110974041411	1.44013966181294	0
ENSMFAG00000032645	P2RX7	0.862002912085378	0.627425524000192	0.95228558131381	0.0749164655273807
ENSMFAG00000049162	""	0.066927623451782	0.254400163249628	-0.0180424368837134	0.0273802735446726
ENSMFAG00000016975	IWS1	3.73524408484523	3.67115783592645	3.81159179208301	0.0659372766163966
ENSMFAG00000055785	COX2	12.0505026962369	11.7389137462977	11.8328054686993	0.0299147180159527
ENSMFAG00000031316	GMDS	3.08004202791415	2.97823716200928	2.99725201873593	0.00538097383745536
ENSMFAG00000032354	KLHDC9	2.16405506580392	1.95816348905586	1.70164418614869	0
ENSMFAG00000030834	COG6	2.38741239679262	2.48077735481678	2.35254500443364	0.0629415024566477
ENSMFAG00000038575	IFT140	1.40126346021959	1.5439340675356	1.38646175237056	0.072238727346514
ENSMFAG00000052672	ZNF319	2.31272155910033	2.20615608157371	2.36024619539069	0.0759503075122575
ENSMFAG00000041402	SNCA	1.44677346716943	1.73574871503994	1.55756916919803	0.0343714545167384
ENSMFAG00000043248	FBXL6	3.5961721084825	3.7241824707017	3.85127115793376	0
ENSMFAG00000031337	SPARCL1	7.80639627613602	7.66070825437482	7.60369045098406	0
ENSMFAG00000032711	ZNF500	1.7018623394921	1.80965783990486	1.85453276867302	0
ENSMFAG00000041634	HEXD	3.77927771088863	3.67141858303345	3.88552405422947	0.0914500324309178
ENSMFAG00000044195	""	0.0234503727125335	-0.0833574119219312	-0.0616650355283541	0.0016101779037937
ENSMFAG00000037044	ARID4A	2.76570643733354	2.87696820718912	2.7761992413456	0.0585164797537366
ENSMFAG00000003119	FAM131C	-0.0760817488551442	0.123456156314123	-0.283785356706909	0.0558329812415617
ENSMFAG00000036190	DCAF12	2.06130893553379	2.14377584041329	2.00308586814052	0.0579710579174779
ENSMFAG00000030455	PRDX6	6.98891603423037	6.86315309885638	6.83369919305202	0
ENSMFAG00000031250	PIDD1	1.50815092130264	1.61310853093793	1.77307275028402	0
ENSMFAG00000044111	SORCS3	-0.40714148683289	-0.145845922157619	-0.314895726041763	0.0259098857425059
ENSMFAG00000001098	""	2.62797170664694	2.68613212896237	2.64566039744733	0.0176227803753963
ENSMFAG00000053353	STBD1	4.95295103759566	4.70674561097282	4.88542552320552	0.0922232018188454
ENSMFAG00000034038	CASP6	3.96787896415213	3.91230609812792	3.92431931018488	0.00450516616911204
